blockcollect,ID,condition,correctcollect,p,trialcollect
train,7,m1,0.4166666666666667,0.0010129122713691929,13
train,7,m1,0.5833333333333334,0.0010414544445260213,14
train,7,m1,0.5,0.0012495605686213746,15
train,7,m1,0.5,0.0011159507924242468,16
train,7,m1,0.5,0.0026813506911722235,17
train,7,m1,0.5833333333333334,0.00284960022238696,18
train,7,m1,0.75,0.003340888546641463,19
train,7,m1,0.5,0.003079640290804154,20
train,7,m1,0.5833333333333334,0.007961586507034216,21
train,7,m1,0.5833333333333334,0.009703408692861935,22
train,7,m1,0.5833333333333334,0.0114829788568175,23
train,7,m1,0.5,0.010760927080041527,24
train,7,m1,0.16666666666666666,0.012494522230715403,25
train,7,m1,1.0,0.014260725295912284,26
train,7,m1,1.0,0.016056410620812974,27
train,7,m1,0.6666666666666666,0.01507803953779676,28
train,7,m1,0.4166666666666667,0.016826802683464946,29
train,7,m1,1.0,0.01860132752559292,30
train,7,m1,0.5833333333333334,0.02039906153712694,31
train,7,m1,0.5,0.01919169772950712,32
train,7,m1,0.5,0.020943040940079902,33
train,7,m1,0.6666666666666666,0.022714888567223892,34
train,7,m1,0.6666666666666666,0.024505124477571243,35
train,7,m1,0.5,0.023093287653603377,36
train,7,m1,0.5833333333333334,0.024838556346639503,37
train,7,m1,0.3333333333333333,0.026600245245742168,38
train,7,m1,0.4166666666666667,0.028376575630616768,39
train,7,m1,0.6666666666666666,0.026782078748313187,40
test,7,ind,0.5833333333333334,9.61352486614968e-07,41
test,7,ind,0.5,2.891478153937147e-08,42
test,7,ind,0.5833333333333334,1.4460590413037625e-06,43
test,7,ind,0.5,4.5791432085028434e-07,44
test,7,ind,0.4166666666666667,1.426813136709967e-06,45
test,7,ind,0.5833333333333334,8.05086386850165e-08,46
test,7,ind,0.8333333333333334,1.0773317874528134e-07,47
test,7,ind,0.5,2.495694983515026e-06,48
test,7,m1,0.4166666666666667,0.021192331035683284,49
test,7,m1,0.5833333333333334,0.022764564577438914,50
test,7,m1,0.5833333333333334,0.024350956090135302,51
test,7,m1,0.5833333333333334,0.02313596509026653,52
test,7,m1,0.6666666666666666,0.024690316585456354,53
test,7,m1,0.4166666666666667,0.026257812899136684,54
test,7,m1,0.5833333333333334,0.027837377237810053,55
test,7,m1,0.16666666666666666,0.026469823087453288,56
test,7,m2,0.3333333333333333,1.1626655957099427e-07,57
test,7,m2,0.5,9.397145055453975e-07,58
test,7,m2,0.5,1.2427247341677118e-06,59
test,7,m2,0.25,7.413376126837275e-06,60
test,7,m2,0.5,9.25365056280633e-06,61
test,7,m2,0.5,9.769680209496094e-06,62
test,7,m2,0.5,0.00026122910039050334,63
test,7,m2,0.5,0.00035079373589928467,64
train,8,m1,0.5833333333333334,0.00024411324500649462,1
train,8,m1,0.75,5.55823838642921e-06,2
train,8,m1,0.5833333333333334,2.2356206405500735e-06,3
train,8,m1,0.4166666666666667,8.404922656282925e-06,4
train,8,m1,0.25,9.624552554484533e-06,5
train,8,m1,0.4166666666666667,1.8548234537391992e-06,6
train,8,m1,0.4166666666666667,1.9322629080821883e-06,7
train,8,m1,0.5,3.114322878645404e-05,8
train,8,m1,0.5,4.352649632820537e-05,9
train,8,m1,0.5833333333333334,4.330411304360377e-05,10
train,8,m1,0.4166666666666667,2.4454025814231822e-05,11
train,8,m1,0.3333333333333333,4.7742597412703066e-05,12
train,8,m1,0.16666666666666666,0.0010129122713691929,13
train,8,m1,0.4166666666666667,0.0010414544445260213,14
train,8,m1,0.3333333333333333,0.0012495605686213746,15
train,8,m1,0.5833333333333334,0.0011159507924242468,16
train,8,m1,0.5833333333333334,0.0026813506911722235,17
train,8,m1,0.5,0.00284960022238696,18
train,8,m1,0.5,0.003340888546641463,19
train,8,m1,0.5,0.003079640290804154,20
train,8,m1,0.3333333333333333,0.007961586507034216,21
train,8,m1,0.4166666666666667,0.009703408692861935,22
train,8,m1,0.6666666666666666,0.0114829788568175,23
train,8,m1,0.4166666666666667,0.010760927080041527,24
train,8,m1,0.8333333333333334,0.012494522230715403,25
train,8,m1,0.4166666666666667,0.014260725295912284,26
train,8,m1,0.5833333333333334,0.016056410620812974,27
train,8,m1,1.0,0.01507803953779676,28
train,8,m1,0.9166666666666666,0.016826802683464946,29
train,8,m1,0.5833333333333334,0.01860132752559292,30
train,8,m1,0.6666666666666666,0.02039906153712694,31
train,8,m1,0.6666666666666666,0.01919169772950712,32
train,8,m1,0.5,0.020943040940079902,33
train,8,m1,1.0,0.022714888567223892,34
train,8,m1,0.3333333333333333,0.024505124477571243,35
train,8,m1,0.3333333333333333,0.023093287653603377,36
train,8,m1,0.75,0.024838556346639503,37
train,8,m1,0.6666666666666666,0.026600245245742168,38
train,8,m1,0.6666666666666666,0.028376575630616768,39
train,8,m1,0.3333333333333333,0.026782078748313187,40
test,8,ind,0.5833333333333334,2.4488152228047778e-08,41
test,8,ind,0.4166666666666667,1.0274245524240628e-06,42
test,8,ind,0.4166666666666667,1.919997031354283e-06,43
test,8,ind,0.5,4.7565032106048075e-06,44
test,8,ind,0.4166666666666667,1.3923325110700328e-06,45
test,8,ind,0.5833333333333334,3.465102794328192e-06,46
test,8,ind,0.6666666666666666,4.024508002504591e-06,47
test,8,ind,0.3333333333333333,7.642237331859465e-08,48
test,8,m2,0.25,1.2172749911595595e-07,49
test,8,m2,0.4166666666666667,1.1105847066488054e-07,50
test,8,m2,0.4166666666666667,1.0172009902749454e-06,51
test,8,m2,0.3333333333333333,1.3124752352990405e-06,52
test,8,m2,0.4166666666666667,8.133591452667812e-06,53
test,8,m2,0.5833333333333334,1.0031196926250547e-05,54
test,8,m2,0.3333333333333333,1.0523045307778214e-05,55
test,8,m2,0.5833333333333334,0.0002632041666309644,56
test,8,m1,0.5,0.014782591265316078,57
test,8,m1,0.75,0.01610842964695686,58
test,8,m1,0.5833333333333334,0.01745293196989123,59
test,8,m1,0.25,0.016658234615183096,60
test,8,m1,1.0,0.017984029343294346,61
test,8,m1,0.5,0.019327260811993555,62
test,8,m1,0.5,0.020686980620299254,63
test,8,m1,0.5833333333333334,0.019754516075806,64
train,9,m2,0.3333333333333333,0.0002440977136793567,1
train,9,m2,0.5833333333333334,5.622464133569252e-06,2
train,9,m2,0.5,8.836044086035342e-06,3
train,9,m2,0.5833333333333334,1.0745541847770626e-05,4
train,9,m2,0.5,1.1983258851949836e-05,5
train,9,m2,0.5,5.554515619867347e-07,6
train,9,m2,0.5,1.191932996337327e-05,7
train,9,m2,0.6666666666666666,9.281976608875306e-05,8
train,9,m2,0.5833333333333334,0.0001345545564179563,9
train,9,m2,0.5,0.0001350201518772509,10
train,9,m2,0.5833333333333334,8.18027361617208e-05,11
train,9,m2,0.8333333333333334,0.0007315797098335664,12
train,9,m2,1.0,0.011614511751258307,13
train,9,m2,0.4166666666666667,0.014159344189151069,14
train,9,m2,0.6666666666666666,0.01674195190826345,15
train,9,m2,0.5,0.015361500475378653,16
train,9,m2,0.3333333333333333,0.017821026337011322,17
train,9,m2,0.3333333333333333,0.02031011976153299,18
train,9,m2,0.6666666666666666,0.022822740261111873,19
train,9,m2,0.6666666666666666,0.021041516293449917,20
train,9,m2,0.6666666666666666,0.023441850608652188,21
train,9,m2,0.6666666666666666,0.02586098057490243,22
train,9,m2,0.5,0.028294462697322068,23
train,9,m2,0.5,0.0261932586558983,24
train,9,m2,0.3333333333333333,0.02852566842655557,25
train,9,m2,1.0,0.030869765572728917,26
train,9,m2,0.5833333333333334,0.03322218092250997,27
train,9,m2,0.4166666666666667,0.030863997586706826,28
train,9,m2,1.0,0.033125993743231705,29
train,9,m2,0.5,0.03539489957034489,30
train,9,m2,0.5833333333333334,0.037668091415172335,31
train,9,m2,0.5,0.03510232339048689,32
train,9,m2,0.6666666666666666,0.03729481293259602,33
train,9,m2,0.3333333333333333,0.03949095557455762,34
train,9,m2,0.6666666666666666,0.04168865927887064,35
train,9,m2,0.3333333333333333,0.03895428613730491,36
train,9,m2,0.4166666666666667,0.04107997273657957,37
train,9,m2,0.6666666666666666,0.04320707057540928,38
train,9,m2,0.4166666666666667,0.045333875921368574,39
train,9,m2,1.0,0.04246186867995231,40
test,9,m1,0.5,7.426659590488605e-08,41
test,9,m1,0.5,1.1524486725883382e-07,42
test,9,m1,0.5833333333333334,6.59461286979494e-07,43
test,9,m1,0.5,4.110084303993103e-06,44
test,9,m1,0.5,6.556315756551056e-06,45
test,9,m1,0.5833333333333334,9.722632752692428e-06,46
test,9,m1,0.4166666666666667,6.798650666322996e-06,47
test,9,m1,0.5,3.0364929187744474e-05,48
test,9,ind,0.5,1.6922293015097213e-06,49
test,9,ind,0.5,2.5047588537390416e-06,50
test,9,ind,0.6666666666666666,3.0573817748200546e-07,51
test,9,ind,0.25,6.580139271973035e-05,52
test,9,ind,0.5,1.867525762702002e-08,53
test,9,ind,0.5833333333333334,2.4813053001209976e-07,54
test,9,ind,0.4166666666666667,4.5613670401162697e-07,55
test,9,ind,0.25,2.5890528341137943e-06,56
test,9,m2,0.6666666666666666,0.021099275108742186,57
test,9,m2,0.4166666666666667,0.02260243126272164,58
test,9,m2,0.5,0.02411894278268336,59
test,9,m2,0.5833333333333334,0.022973128124506775,60
test,9,m2,0.25,0.024461687659463303,61
test,9,m2,0.6666666666666666,0.025962770581405913,62
test,9,m2,0.5833333333333334,0.027475462711047425,63
test,9,m2,0.25,0.026186490316187278,64
train,10,m2,0.4166666666666667,0.0002440977136793567,1
train,10,m2,0.5,5.622464133569252e-06,2
train,10,m2,0.6666666666666666,8.836044086035342e-06,3
train,10,m2,0.5833333333333334,1.0745541847770626e-05,4
train,10,m2,0.5,1.1983258851949836e-05,5
train,10,m2,0.5833333333333334,5.554515619867347e-07,6
train,10,m2,0.5833333333333334,1.191932996337327e-05,7
train,10,m2,0.4166666666666667,9.281976608875306e-05,8
train,10,m2,0.5833333333333334,0.0001345545564179563,9
train,10,m2,0.5833333333333334,0.0001350201518772509,10
train,10,m2,0.4166666666666667,8.18027361617208e-05,11
train,10,m2,0.4166666666666667,0.0007315797098335664,12
train,10,m2,0.25,0.011614511751258307,13
train,10,m2,0.6666666666666666,0.014159344189151069,14
train,10,m2,0.75,0.01674195190826345,15
train,10,m2,0.5833333333333334,0.015361500475378653,16
train,10,m2,0.4166666666666667,0.017821026337011322,17
train,10,m2,1.0,0.02031011976153299,18
train,10,m2,1.0,0.022822740261111873,19
train,10,m2,0.5833333333333334,0.021041516293449917,20
train,10,m2,0.6666666666666666,0.023441850608652188,21
train,10,m2,1.0,0.02586098057490243,22
train,10,m2,0.5833333333333334,0.028294462697322068,23
train,10,m2,0.4166666666666667,0.0261932586558983,24
train,10,m2,1.0,0.02852566842655557,25
train,10,m2,1.0,0.030869765572728917,26
train,10,m2,0.4166666666666667,0.03322218092250997,27
train,10,m2,0.3333333333333333,0.030863997586706826,28
train,10,m2,0.6666666666666666,0.033125993743231705,29
train,10,m2,0.3333333333333333,0.03539489957034489,30
train,10,m2,1.0,0.037668091415172335,31
train,10,m2,0.6666666666666666,0.03510232339048689,32
train,10,m2,0.3333333333333333,0.03729481293259602,33
train,10,m2,0.3333333333333333,0.03949095557455762,34
train,10,m2,0.4166666666666667,0.04168865927887064,35
train,10,m2,0.6666666666666666,0.03895428613730491,36
train,10,m2,1.0,0.04107997273657957,37
train,10,m2,1.0,0.04320707057540928,38
train,10,m2,1.0,0.045333875921368574,39
train,10,m2,0.4166666666666667,0.04246186867995231,40
test,10,m2,0.6666666666666666,0.04452434150351137,41
test,10,m2,0.6666666666666666,0.04658667324880774,42
test,10,m2,0.4166666666666667,0.048647449942092635,43
test,10,m2,0.6666666666666666,0.04566258297925618,44
test,10,m2,0.5833333333333334,0.047665794614643466,45
test,10,m2,1.0,0.049667788836894065,46
test,10,m2,0.75,0.05166737207528988,47
test,10,m2,0.3333333333333333,0.04858959159380549,48
test,10,ind,0.6666666666666666,3.960190123929043e-09,49
test,10,ind,0.4166666666666667,8.136010031917456e-07,50
test,10,ind,0.5833333333333334,4.03635753369591e-06,51
test,10,ind,0.5833333333333334,2.836286448275874e-07,52
test,10,ind,0.6666666666666666,1.4683152599095464e-08,53
test,10,ind,0.5833333333333334,2.6283999610140586e-07,54
test,10,ind,0.5833333333333334,5.2072422604029703e-08,55
test,10,ind,0.5,9.827572063992057e-07,56
test,10,m1,0.4166666666666667,2.024570656562822e-07,57
test,10,m1,0.3333333333333333,6.760664291759723e-07,58
test,10,m1,0.5833333333333334,3.4618475208135786e-06,59
test,10,m1,0.5,5.509788261983531e-06,60
test,10,m1,0.3333333333333333,6.0259714468924555e-06,61
test,10,m1,0.3333333333333333,4.051303728881926e-05,62
test,10,m1,0.4166666666666667,3.357430271303214e-05,63
test,10,m1,0.5,0.000915840645011144,64
train,11,m2,0.4166666666666667,0.0002440977136793567,1
train,11,m2,0.6666666666666666,5.622464133569252e-06,2
train,11,m2,0.5833333333333334,8.836044086035342e-06,3
train,11,m2,0.6666666666666666,1.0745541847770626e-05,4
train,11,m2,0.4166666666666667,1.1983258851949836e-05,5
train,11,m2,0.3333333333333333,5.554515619867347e-07,6
train,11,m2,0.4166666666666667,1.191932996337327e-05,7
train,11,m2,0.5,9.281976608875306e-05,8
train,11,m2,0.6666666666666666,0.0001345545564179563,9
train,11,m2,0.5833333333333334,0.0001350201518772509,10
train,11,m2,0.4166666666666667,8.18027361617208e-05,11
train,11,m2,0.4166666666666667,0.0007315797098335664,12
train,11,m2,0.5833333333333334,0.011614511751258307,13
train,11,m2,0.5,0.014159344189151069,14
train,11,m2,0.5833333333333334,0.01674195190826345,15
train,11,m2,0.6666666666666666,0.015361500475378653,16
