blockcollect,ID,condition,correctcollect,p,trialcollect
test,24,m2,0.5714285714285714,0.12682239692188862,43
test,24,m2,0.42857142857142855,0.0004971346802895121,44
test,24,m2,0.5714285714285714,0.13653617641732232,45
test,24,m2,0.5714285714285714,0.001557295415908804,46
test,24,m2,0.42857142857142855,0.0006541152420631967,47
test,24,m2,0.35714285714285715,0.012431988849477259,48
test,24,ind,0.7142857142857143,0.006014307552404231,49
test,24,ind,0.5,1.0257910249056644e-05,50
test,24,ind,0.5,0.012814664883719743,51
test,24,ind,0.5,0.09832441108744405,52
test,24,ind,0.5,0.011882140718468485,53
test,24,ind,0.5,0.12497458988161045,54
test,24,ind,0.42857142857142855,0.0824578170505662,55
test,24,ind,0.42857142857142855,0.0008520627984757574,56
test,24,m1,1.0,0.08354939987213285,57
test,24,m1,1.0,0.13232889739111178,58
test,24,m1,1.0,0.07928930761858904,59
test,24,m1,0.42857142857142855,0.0005735742333334713,60
test,24,m1,0.21428571428571427,8.729143651377836e-05,61
test,24,m1,1.0,0.14729478479562438,62
test,24,m1,1.0,0.14635826033189261,63
test,24,m1,0.5714285714285714,6.70831337970116e-06,64
train,25,m1,0.5,2.1308811418819762e-07,1
train,25,m1,0.42857142857142855,9.985918489546626e-07,2
train,25,m1,0.5,0.00016928899687442282,3
train,25,m1,0.5714285714285714,6.057159027110689e-05,4
train,25,m1,0.42857142857142855,0.0013093077510515072,5
train,25,m1,0.6428571428571429,0.07427409424910363,6
train,25,m1,0.42857142857142855,0.0002479186278508436,7
train,25,m1,0.6428571428571429,0.06869917422187204,8
train,25,m1,0.5,0.0026007501417985475,9
train,25,m1,0.35714285714285715,0.005606758401657472,10
train,25,m1,0.5714285714285714,0.0003373605469799559,11
train,25,m1,1.0,0.046191191996799566,12
train,25,m1,0.35714285714285715,0.02188903853247361,13
train,25,m1,1.0,0.10660234741786948,14
train,25,m1,0.35714285714285715,0.021489718855969158,15
train,25,m1,0.42857142857142855,0.006959290274409979,16
train,25,m1,1.0,0.1274882322276417,17
train,25,m1,0.5,0.005460428920147357,18
train,25,m1,0.5714285714285714,3.95562924513777e-05,19
train,25,m1,0.42857142857142855,0.020673624180180025,20
train,25,m1,0.42857142857142855,0.01379458879597919,21
train,25,m1,1.0,0.12415050826803976,22
train,25,m1,1.0,0.14750989683730625,23
train,25,m1,0.5,0.003330474068503432,24
train,25,m1,0.5,0.0021308626638440686,25
train,25,m1,1.0,0.13298663413654263,26
train,25,m1,0.35714285714285715,0.0020246012236159257,27
train,25,m1,1.0,0.16589288098973928,28
train,25,m1,0.35714285714285715,0.01767719670903632,29
train,25,m1,1.0,0.1411843695984691,30
train,25,m1,0.6428571428571429,3.738580601736607e-06,31
train,25,m1,1.0,0.183792545994431,32
train,25,m1,1.0,0.2063853284272364,33
train,25,m1,0.5,0.0026737543938340795,34
train,25,m1,0.42857142857142855,0.012234364893264328,35
train,25,m1,0.8571428571428571,0.0009221595349199068,36
train,25,m1,0.5714285714285714,0.01285482204540433,37
train,25,m1,1.0,0.21938610915760912,38
train,25,m1,1.0,0.21710816936109778,39
train,25,m1,1.0,0.21486680814270306,40
test,25,ind,0.5714285714285714,0.16358785890620844,41
test,25,ind,0.5714285714285714,0.1880224333638782,42
test,25,ind,0.7142857142857143,4.026994192164187e-05,43
test,25,ind,0.42857142857142855,0.011573066755500312,44
test,25,ind,0.42857142857142855,2.0582449690753037e-07,45
test,25,ind,0.2857142857142857,1.4944050818824925e-05,46
test,25,ind,0.5,7.41924928355995e-07,47
test,25,ind,0.5,0.14275765533095497,48
test,25,m1,0.21428571428571427,0.00015946361302687594,49
test,25,m1,0.2857142857142857,0.00017715177036597531,50
test,25,m1,0.35714285714285715,0.00044536229225943793,51
test,25,m1,0.42857142857142855,2.7175726297303086e-07,52
test,25,m1,1.0,0.1727436346414119,53
test,25,m1,1.0,0.09988357209476313,54
test,25,m1,0.2857142857142857,4.6848582861295215e-07,55
test,25,m1,1.0,0.16886255080942603,56
test,25,m2,0.5714285714285714,0.16205435543739477,57
test,25,m2,0.5,0.00013843316707016928,58
test,25,m2,0.5714285714285714,0.10000846040052404,59
test,25,m2,0.42857142857142855,0.0004535645363620751,60
test,25,m2,0.5714285714285714,0.09340927498032044,61
test,25,m2,0.42857142857142855,0.009557227046923458,62
test,25,m2,0.5714285714285714,0.10143953069569259,63
test,25,m2,0.21428571428571427,4.3839679634489805e-05,64
train,26,m2,0.42857142857142855,0.016224997590534838,1
train,26,m2,0.2857142857142857,0.0015128861892707973,2
train,26,m2,0.2857142857142857,0.0010139078673335779,3
train,26,m2,0.2857142857142857,5.993735670488886e-05,4
train,26,m2,0.35714285714285715,0.00036944568460966045,5
train,26,m2,0.2857142857142857,0.0016084853732164157,6
train,26,m2,0.21428571428571427,0.013141205644699146,7
train,26,m2,0.2857142857142857,0.001558900549696052,8
train,26,m2,0.5714285714285714,0.01496377478049233,9
train,26,m2,0.35714285714285715,0.04519232679834075,10
train,26,m2,0.6428571428571429,0.0022347599532151954,11
train,26,m2,0.42857142857142855,0.0007281944162158959,12
train,26,m2,0.5,1.0655966851024173e-05,13
train,26,m2,0.35714285714285715,0.009135592706349508,14
train,26,m2,0.35714285714285715,0.13085969869362166,15
train,26,m2,0.42857142857142855,0.0005899689048767812,16
train,26,m2,1.0,0.14010237875132456,17
train,26,m2,1.0,0.12425810458065364,18
train,26,m2,1.0,0.13665792831082768,19
train,26,m2,0.35714285714285715,0.06716575709624553,20
train,26,m2,1.0,0.1679978139186544,21
train,26,m2,1.0,0.16578363859703596,22
train,26,m2,0.35714285714285715,0.020793224019105147,23
train,26,m2,1.0,0.19461559230749267,24
train,26,m2,1.0,0.12909207890122446,25
train,26,m2,1.0,0.18941454911987013,26
train,26,m2,0.2857142857142857,0.007459335102621079,27
train,26,m2,0.7857142857142857,0.0828754910517709,28
train,26,m2,1.0,0.13500609778032424,29
train,26,m2,0.35714285714285715,0.023859955737882507,30
train,26,m2,1.0,0.20719639791284558,31
train,26,m2,0.35714285714285715,0.10686272306489458,32
train,26,m2,1.0,0.14060399180190164,33
train,26,m2,1.0,0.14859202469072574,34
train,26,m2,0.35714285714285715,0.12124174066892247,35
train,26,m2,0.35714285714285715,0.11754829968583713,36
train,26,m2,0.42857142857142855,0.009874563220610666,37
train,26,m2,1.0,0.24387526676897867,38
train,26,m2,0.2857142857142857,0.03181581083388579,39
train,26,m2,0.7857142857142857,0.09685327243809311,40
test,26,m1,0.5714285714285714,0.24498184589153346,41
test,26,m1,0.35714285714285715,0.027639213418893933,42
test,26,m1,0.42857142857142855,4.865426676788046e-07,43
test,26,m1,0.5,0.0008667570742724046,44
test,26,m1,0.14285714285714285,0.09317249873752893,45
test,26,m1,0.5714285714285714,0.19153821240207997,46
test,26,m1,0.5714285714285714,0.18874281603895404,47
test,26,m1,0.8571428571428571,0.0007440932565388768,48
test,26,ind,0.35714285714285715,0.058911344553735236,49
test,26,ind,0.7142857142857143,0.16876377987663962,50
test,26,ind,0.5714285714285714,0.15981115860922962,51
test,26,ind,0.2857142857142857,0.0024157278435675074,52
test,26,ind,0.5,3.359481233586162e-05,53
test,26,ind,0.5,0.004871582395991921,54
test,26,ind,0.14285714285714285,5.786955198101627e-05,55
test,26,ind,0.5714285714285714,0.1274083967947726,56
test,26,m2,0.35714285714285715,0.05930826511712388,57
test,26,m2,1.0,0.1258462802052971,58
test,26,m2,0.2857142857142857,0.014665727935490905,59
test,26,m2,0.35714285714285715,0.0006926045407115346,60
test,26,m2,0.35714285714285715,0.06987144325524726,61
test,26,m2,0.42857142857142855,0.004666838932576987,62
test,26,m2,1.0,0.08759276485628578,63
test,26,m2,1.0,0.15893996634996627,64
train,27,m2,0.42857142857142855,0.1086715405077179,1
train,27,m2,0.35714285714285715,0.004078693746406,2
train,27,m2,0.42857142857142855,0.00011616394171670556,3
train,27,m2,0.35714285714285715,4.9180732784300416e-05,4
train,27,m2,0.7142857142857143,0.05772677643585945,5
train,27,m2,0.2857142857142857,0.07008547336372034,6
train,27,m2,0.2857142857142857,0.0048047261510268825,7
train,27,m2,0.7142857142857143,0.08235345352764586,8
train,27,m2,0.5,9.946892890857166e-05,9
train,27,m2,0.7142857142857143,0.0889627575484309,10
train,27,m2,1.0,0.07581328253445863,11
train,27,m2,0.35714285714285715,7.031866429856091e-06,12
train,27,m2,0.6428571428571429,2.8008517364913757e-06,13
train,27,m2,1.0,0.11701538514986912,14
train,27,m2,0.5,0.001478727679459285,15
train,27,m2,1.0,0.14190510148832255,16
train,27,m2,0.2857142857142857,0.0032196542927390207,17
train,27,m2,1.0,0.12425810458065364,18
train,27,m2,1.0,0.13665792831082768,19
train,27,m2,0.7857142857142857,0.07306227133188249,20
train,27,m2,1.0,0.12280366496608952,21
train,27,m2,1.0,0.13094802583695253,22
train,27,m2,1.0,0.13874036545177618,23
train,27,m2,0.7142857142857143,0.011573938554886667,24
train,27,m2,1.0,0.12909207890122446,25
train,27,m2,1.0,0.13718661050481692,26
train,27,m2,0.5,5.297166070469974e-05,27
train,27,m2,1.0,0.2157037773005107,28
train,27,m2,0.7142857142857143,0.0013133681586715196,29
train,27,m2,1.0,0.20996258249933233,30
train,27,m2,1.0,0.20719639791284558,31
train,27,m2,0.35714285714285715,0.10686272306489458,32
train,27,m2,1.0,0.231016923609229,33
train,27,m2,0.2857142857142857,0.005222207138891982,34
train,27,m2,1.0,0.15615220645382888,35
train,27,m2,0.35714285714285715,0.11754829968583713,36
train,27,m2,1.0,0.2470788308082172,37
train,27,m2,1.0,0.24387526676897867,38
train,27,m2,1.0,0.1613401736658173,39
train,27,m2,0.8571428571428571,0.0027789003167711076,40
test,27,m1,0.35714285714285715,0.0006414743655283815,41
test,27,m1,0.5714285714285714,0.23449294145221083,42
test,27,m1,0.5714285714285714,0.22475224610030667,43
test,27,m1,0.35714285714285715,0.024341352476515483,44
test,27,m1,0.5714285714285714,0.008300263970634133,45
test,27,m1,0.21428571428571427,0.000314762570866545,46
test,27,m1,0.42857142857142855,0.0003735682662948941,47
test,27,m1,0.7142857142857143,0.06283434069058315,48
test,27,ind,0.35714285714285715,0.005454544080266614,49
test,27,ind,0.42857142857142855,0.07536213443932689,50
test,27,ind,0.5714285714285714,0.15407577682580967,51
test,27,ind,0.35714285714285715,1.1161560682468213e-06,52
test,27,ind,0.42857142857142855,0.002197712188715436,53
test,27,ind,0.42857142857142855,0.1363631491370592,54
test,27,ind,0.35714285714285715,2.149411739421606e-06,55
test,27,ind,0.5714285714285714,0.1272619183844961,56
test,27,m2,0.35714285714285715,0.05924083847460589,57
test,27,m2,0.5714285714285714,2.8265676746235068e-05,58
test,27,m2,0.35714285714285715,0.06721157626602571,59
test,27,m2,0.5,0.00040308436298106,60
test,27,m2,0.42857142857142855,0.001582724082923656,61
test,27,m2,0.5714285714285714,4.356173236082302e-05,62
test,27,m2,1.0,0.14066192228488378,63
test,27,m2,0.42857142857142855,0.0573155484987934,64
train,28,m1,0.5,0.001045593422033837,1
train,28,m1,0.42857142857142855,1.2434918871127056e-05,2
train,28,m1,0.5,0.0006418387350331601,3
train,28,m1,0.21428571428571427,0.04297346077823048,4
train,28,m1,0.5714285714285714,0.0002724639084597341,5
train,28,m1,0.5714285714285714,5.634681516890302e-05,6
train,28,m1,0.5714285714285714,0.0005300580164175157,7
train,28,m1,0.35714285714285715,0.002085023055639128,8
train,28,m1,0.5,0.00010938685437844337,9
train,28,m1,0.21428571428571427,0.00012527423186958593,10
train,28,m1,0.35714285714285715,0.05469409014329729,11
train,28,m1,0.6428571428571429,0.02790343445189598,12
train,28,m1,0.2857142857142857,0.0005493858473783279,13
train,28,m1,0.42857142857142855,0.022413949506054794,14
train,28,m1,0.42857142857142855,0.022521455870551,15
train,28,m1,0.35714285714285715,0.027256903553071993,16
train,28,m1,1.0,0.1274882322276417,17
train,28,m1,0.7142857142857143,1.1699899317453476e-05,18
train,28,m1,0.5,0.0002463229811077277,19
train,28,m1,0.35714285714285715,0.005746023666871288,20
train,28,m1,0.7142857142857143,0.0006444798704909987,21
train,28,m1,1.0,0.14893274439135218,22
train,28,m1,1.0,0.14750989683730625,23
train,28,m1,0.5714285714285714,7.759004638274368e-05,24
train,28,m1,0.42857142857142855,0.013426229587573758,25
train,28,m1,0.35714285714285715,0.0011844276434106508,26
train,28,m1,1.0,0.1392078811190808,27
train,28,m1,1.0,0.16589288098973928,28
train,28,m1,0.5,0.07646714636926685,29
train,28,m1,1.0,0.18759392994438095,30
train,28,m1,1.0,0.1856766079037258,31
train,28,m1,1.0,0.15310397545760251,32
train,28,m1,0.6428571428571429,0.020563848613225518,33
train,28,m1,1.0,0.148814546511463,34
train,28,m1,1.0,0.20212678073013032,35
train,28,m1,1.0,0.20005068118395,36
train,28,m1,0.35714285714285715,0.0104982268173548,37
train,28,m1,1.0,0.21938610915760912,38
train,28,m1,1.0,0.21710816936109778,39
train,28,m1,1.0,0.21486680814270306,40
test,28,ind,0.35714285714285715,2.97844239538985e-05,41
test,28,ind,0.5,0.028559480305890665,42
test,28,ind,0.6428571428571429,0.17854330467491097,43
test,28,ind,0.42857142857142855,0.12438553734145462,44
test,28,ind,0.42857142857142855,0.0013118722872994344,45
test,28,ind,0.35714285714285715,0.0007730516208398698,46
test,28,ind,0.42857142857142855,9.449586938119083e-05,47
test,28,ind,0.5,0.13754154769321125,48
test,28,m2,0.5714285714285714,0.09534990525175555,49
test,28,m2,0.2857142857142857,0.004297560343294148,50
test,28,m2,0.5714285714285714,0.0043316729282013595,51
test,28,m2,0.5,0.0011970827979145059,52
test,28,m2,0.14285714285714285,0.0059172918573285604,53
test,28,m2,0.2857142857142857,0.007144217197635461,54
test,28,m2,0.2857142857142857,0.009638035255179542,55
test,28,m2,0.35714285714285715,6.159228690520261e-05,56
test,28,m1,0.5,5.388543811353568e-05,57
test,28,m1,0.35714285714285715,0.007000751637243811,58
test,28,m1,0.5,1.5327660725571637e-05,59
test,28,m1,0.5714285714285714,0.08477278185996165,60
test,28,m1,1.0,0.13007994836998202,61
test,28,m1,1.0,0.14723803821850934,62
test,28,m1,0.5714285714285714,0.0008798957558012034,63
test,28,m1,0.2857142857142857,0.00036227051543779833,64
train,29,ind,0.5,0.005388013012917609,1
train,29,ind,0.5714285714285714,7.051345055135547e-08,2
train,29,ind,0.42857142857142855,3.244311812261276e-06,3
train,29,ind,0.5,0.0001398651323636489,4
train,29,ind,0.5714285714285714,0.00018598215901002982,5
train,29,ind,0.6428571428571429,6.102645724728251e-05,6
train,29,ind,0.42857142857142855,0.0031916249245597045,7
train,29,ind,0.2857142857142857,1.276872515635042e-05,8
train,29,ind,0.5714285714285714,0.0001506007251300969,9
train,29,ind,0.5,0.003679313774100889,10
train,29,ind,0.2857142857142857,0.003352637521346487,11
train,29,ind,0.5,0.0009424348419142422,12
train,29,ind,0.35714285714285715,0.00014130269989338,13
train,29,ind,0.42857142857142855,0.0008610921541487704,14
train,29,ind,0.42857142857142855,0.00015768417148575477,15
train,29,ind,0.35714285714285715,0.0003023461087729647,16
train,29,ind,0.5714285714285714,0.007906554485131828,17
train,29,ind,0.6428571428571429,0.0007911641048341569,18
train,29,ind,0.21428571428571427,0.013972604517549834,19
train,29,ind,0.5714285714285714,9.128365797355075e-05,20
train,29,ind,0.6428571428571429,0.011774351147421758,21
train,29,ind,0.2857142857142857,0.000233390629318036,22
train,29,ind,0.6428571428571429,9.390913633722047e-05,23
train,29,ind,0.21428571428571427,4.8506017886951244e-05,24
train,29,ind,0.2857142857142857,0.00012408291810593635,25
train,29,ind,0.5714285714285714,0.012698780899174342,26
train,29,ind,0.5,0.00018122023792638013,27
train,29,ind,0.2857142857142857,2.758979031580695e-07,28
train,29,ind,0.35714285714285715,7.003730232504824e-05,29
train,29,ind,0.35714285714285715,6.772321816310245e-06,30
train,29,ind,0.35714285714285715,0.000504274320393822,31
train,29,ind,0.2857142857142857,0.00022036286233749732,32
train,29,ind,0.21428571428571427,0.005509768946694033,33
train,29,ind,0.7142857142857143,0.0005729753400849186,34
train,29,ind,0.42857142857142855,0.0010562641805737405,35
train,29,ind,0.42857142857142855,0.0074602561985822715,36
train,29,ind,0.5,1.5406813678722015e-06,37
train,29,ind,0.35714285714285715,4.31607671406282e-06,38
train,29,ind,0.35714285714285715,3.7805021851576803e-05,39
train,29,ind,0.5,0.00035966131846661316,40
test,29,m1,0.5714285714285714,0.0004167242331687895,41
test,29,m1,0.5,1.9801362865342932e-05,42
test,29,m1,0.42857142857142855,8.31334895723424e-05,43
test,29,m1,0.5,0.00016658104789019713,44
test,29,m1,0.7857142857142857,0.027615261379797282,45
test,29,m1,0.35714285714285715,7.891177478100646e-07,46
test,29,m1,0.42857142857142855,0.00016476267981026105,47
test,29,m1,0.21428571428571427,0.0016586946107448527,48
test,29,ind,0.35714285714285715,0.004169551148233159,49
test,29,ind,0.35714285714285715,3.478445813063778e-05,50
test,29,ind,0.35714285714285715,0.004274907763493893,51
test,29,ind,0.5,0.001632448985202708,52
test,29,ind,0.35714285714285715,0.004096721302729505,53
test,29,ind,0.5714285714285714,0.00033486414105602606,54
test,29,ind,0.7142857142857143,0.001908970225972415,55
test,29,ind,0.42857142857142855,1.1823268802568649e-05,56
test,29,m2,0.5714285714285714,0.03522598862934846,57
test,29,m2,0.5,1.356382873874691e-05,58
test,29,m2,0.5,0.010424856466754567,59
test,29,m2,0.5714285714285714,0.033660530761551885,60
test,29,m2,0.2857142857142857,0.0011625013489743239,61
test,29,m2,0.5,3.1043326498913925e-05,62
test,29,m2,0.5,0.00030753253791037375,63
test,29,m2,0.42857142857142855,0.00023601375807484102,64
train,30,m1,0.5714285714285714,0.0002893763356490491,1
train,30,m1,0.5,7.823708165029464e-05,2
train,30,m1,0.42857142857142855,8.571873684726302e-05,3
train,30,m1,0.35714285714285715,0.0011463391154947508,4
train,30,m1,0.42857142857142855,0.0010272102479938136,5
train,30,m1,0.35714285714285715,1.9581918838141604e-05,6
train,30,m1,0.35714285714285715,0.00010548955522722472,7
train,30,m1,0.42857142857142855,0.006324094605380017,8
train,30,m1,0.5,0.0012813629402509228,9
train,30,m1,0.35714285714285715,0.001322655290549253,10
train,30,m1,0.42857142857142855,0.0004203556140465262,11
train,30,m1,0.35714285714285715,0.012484715498312569,12
train,30,m1,0.2857142857142857,0.00014856280284453673,13
train,30,m1,0.42857142857142855,0.013953696030335147,14
train,30,m1,1.0,0.11329575316265264,15
train,30,m1,0.5,0.013921837506146086,16
train,30,m1,1.0,0.1274882322276417,17
train,30,m1,1.0,0.12635991559563273,18
train,30,m1,1.0,0.12105170703346628,19
train,30,m1,1.0,0.12417021628545273,20
train,30,m1,0.5,0.0636669437777319,21
train,30,m1,1.0,0.12415050826803976,22
train,30,m1,0.5714285714285714,0.0009457900569213916,23
train,30,m1,0.42857142857142855,0.0004238132782742941,24
train,30,m1,0.5,0.00014638320997024598,25
train,30,m1,1.0,0.16924282267362406,26
train,30,m1,0.35714285714285715,0.0020246012236159257,27
train,30,m1,0.42857142857142855,0.0062822958874919795,28
train,30,m1,0.35714285714285715,0.011342447665837377,29
train,30,m1,1.0,0.18759392994438095,30
train,30,m1,1.0,0.1856766079037258,31
train,30,m1,0.42857142857142855,0.012649119653595104,32
train,30,m1,0.35714285714285715,9.429944349084603e-05,33
train,30,m1,1.0,0.148814546511463,34
train,30,m1,1.0,0.15480205502642413,35
train,30,m1,1.0,0.20005068118395,36
train,30,m1,1.0,0.22170136158549786,37
train,30,m1,1.0,0.15593668369146754,38
train,30,m1,0.35714285714285715,0.007679658583897587,39
train,30,m1,1.0,0.16737347888403883,40
test,30,ind,0.5714285714285714,0.19383941609115207,41
test,30,ind,0.5714285714285714,0.14135952179263434,42
test,30,ind,0.5714285714285714,0.01279995600253624,43
test,30,ind,0.5,0.12130374982316915,44
test,30,ind,0.6428571428571429,0.15718664714461952,45
test,30,ind,0.07142857142857142,0.005286331533158665,46
test,30,ind,0.42857142857142855,0.12020885017714909,47
test,30,ind,0.35714285714285715,0.11040657896989424,48
test,30,m2,0.5714285714285714,0.1310646675683119,49
test,30,m2,0.5714285714285714,0.09709037263875715,50
test,30,m2,0.42857142857142855,0.007999503172961204,51
test,30,m2,0.42857142857142855,0.022337765840892237,52
test,30,m2,0.5714285714285714,0.1204720370525211,53
test,30,m2,0.42857142857142855,0.00034582338589704575,54
test,30,m2,0.35714285714285715,0.00142392834343603,55
test,30,m2,0.6428571428571429,0.0006519321797635244,56
test,30,m1,1.0,0.09725540725447125,57
test,30,m1,0.42857142857142855,3.4298063666668626e-05,58
test,30,m1,0.5714285714285714,2.7436846582782653e-05,59
test,30,m1,0.42857142857142855,0.020044630406498024,60
test,30,m1,1.0,0.10414208843813837,61
test,30,m1,0.42857142857142855,0.019475903064655704,62
test,30,m1,0.6428571428571429,0.00030604454039033984,63
test,30,m1,0.42857142857142855,0.008092353527849417,64
train,31,ind,0.5,1.2582921478541621e-05,1
train,31,ind,0.42857142857142855,4.1647980683142294e-06,2
train,31,ind,0.42857142857142855,0.000508858201090479,3
train,31,ind,0.5,0.0021768368656902852,4
train,31,ind,0.7142857142857143,0.00046158090666735617,5
train,31,ind,0.5,0.002856400305278165,6
train,31,ind,0.14285714285714285,0.0002630813748692311,7
train,31,ind,0.7142857142857143,8.236092067018106e-06,8
train,31,ind,0.2857142857142857,0.0008035765169457284,9
train,31,ind,0.5,0.000758042927176567,10
train,31,ind,0.2857142857142857,8.210261841537876e-05,11
train,31,ind,0.42857142857142855,2.982131114938852e-05,12
train,31,ind,0.6428571428571429,2.554141403636055e-06,13
train,31,ind,0.42857142857142855,0.013642120616927782,14
train,31,ind,0.21428571428571427,7.1189858650624295e-06,15
train,31,ind,0.42857142857142855,1.0871885338715603e-05,16
train,31,ind,0.2857142857142857,0.0007641931080175095,17
train,31,ind,0.42857142857142855,0.004081492720420388,18
train,31,ind,0.2857142857142857,4.1835600626726715e-05,19
train,31,ind,0.5714285714285714,4.017843342187201e-05,20
train,31,ind,0.35714285714285715,7.539694774952409e-05,21
train,31,ind,0.2857142857142857,2.181210926664134e-05,22
train,31,ind,0.35714285714285715,8.89097659447876e-07,23
train,31,ind,0.42857142857142855,7.096165661067508e-05,24
train,31,ind,0.21428571428571427,3.701533366709968e-06,25
train,31,ind,0.6428571428571429,9.136700213572154e-05,26
train,31,ind,0.35714285714285715,0.004585926626435251,27
train,31,ind,0.6428571428571429,0.00528489055615568,28
train,31,ind,0.5714285714285714,0.000516086374035372,29
train,31,ind,0.6428571428571429,0.00015727211657183361,30
train,31,ind,0.7142857142857143,4.098289721049641e-05,31
train,31,ind,0.5714285714285714,0.0008214053095299562,32
train,31,ind,0.35714285714285715,0.00708730314888024,33
train,31,ind,0.5,6.394522504985309e-07,34
train,31,ind,0.42857142857142855,0.0003915092011544499,35
train,31,ind,0.35714285714285715,0.004436035628271957,36
train,31,ind,0.21428571428571427,0.0007377276756663554,37
train,31,ind,0.21428571428571427,6.199273364370675e-05,38
train,31,ind,0.2857142857142857,0.010037628361579462,39
train,31,ind,0.7142857142857143,0.0005429115207968706,40
test,31,m1,0.5714285714285714,5.01087692068273e-06,41
test,31,m1,0.2857142857142857,3.935216651289203e-05,42
test,31,m1,0.2857142857142857,6.334190916338862e-07,43
test,31,m1,0.5,0.007028136386666769,44
test,31,m1,0.14285714285714285,0.00012745927273819177,45
test,31,m1,0.42857142857142855,5.2921164467553505e-05,46
test,31,m1,0.21428571428571427,0.00022139339375485876,47
test,31,m1,0.35714285714285715,2.9067936787800802e-05,48
test,31,m2,0.42857142857142855,3.2850850308093563e-06,49
test,31,m2,0.5,0.011150711746263179,50
test,31,m2,0.5714285714285714,0.040590378768359005,51
test,31,m2,0.42857142857142855,0.005725927984279168,52
test,31,m2,0.6428571428571429,4.3503480323997895e-05,53
test,31,m2,0.5,0.01280626382084591,54
test,31,m2,0.21428571428571427,0.0006808491716763362,55
test,31,m2,0.35714285714285715,0.000783559166066748,56
test,31,ind,0.2857142857142857,5.803858656322362e-06,57
test,31,ind,0.2857142857142857,0.0022675135601454175,58
test,31,ind,0.6428571428571429,0.0010502900759641236,59
test,31,ind,0.5,0.0414491954801546,60
test,31,ind,0.35714285714285715,0.044565937757544305,61
test,31,ind,0.35714285714285715,2.7931462099559214e-06,62
test,31,ind,0.21428571428571427,0.00034861577409292397,63
test,31,ind,0.2857142857142857,8.496870620441701e-06,64
train,32,m2,0.2857142857142857,0.0022999239926071156,1
train,32,m2,0.42857142857142855,0.0015128861892707973,2
train,32,m2,0.6428571428571429,0.012080494431037892,3
train,32,m2,0.7142857142857143,0.023721980725569428,4
train,32,m2,0.42857142857142855,0.0002184696314778548,5
train,32,m2,0.6428571428571429,0.0010992345783942179,6
train,32,m2,0.42857142857142855,7.682844261067088e-06,7
train,32,m2,0.7142857142857143,0.08235345352764586,8
train,32,m2,0.35714285714285715,0.039893210532103214,9
train,32,m2,0.35714285714285715,0.04519232679834075,10
train,32,m2,1.0,0.07581328253445863,11
train,32,m2,0.7857142857142857,0.019213310704842262,12
train,32,m2,0.35714285714285715,0.11807006380707928,13
train,32,m2,0.35714285714285715,0.033744381939263164,14
train,32,m2,0.42857142857142855,0.018507499360589888,15
train,32,m2,0.7857142857142857,0.06791355061807318,16
train,32,m2,0.35714285714285715,2.0535129328266273e-06,17
train,32,m2,0.35714285714285715,0.004450573436179622,18
train,32,m2,0.6428571428571429,2.115195188488389e-06,19
train,32,m2,0.7857142857142857,0.07306227133188249,20
train,32,m2,1.0,0.1679978139186544,21
train,32,m2,1.0,0.13094802583695253,22
train,32,m2,0.35714285714285715,0.08486345959069108,23
train,32,m2,0.7142857142857143,0.0010750228452009742,24
train,32,m2,0.5,9.530969072821074e-07,25
train,32,m2,0.2857142857142857,0.039378393094044964,26
train,32,m2,1.0,0.1869148337878147,27
train,32,m2,0.35714285714285715,0.09505862070389746,28
train,32,m2,0.2857142857142857,0.03718573634284364,29
train,32,m2,0.35714285714285715,0.006459588977067544,30
train,32,m2,1.0,0.1506865261893103,31
train,32,m2,1.0,0.23413116093715114,32
train,32,m2,1.0,0.231016923609229,33
train,32,m2,0.35714285714285715,0.00650860936203053,34
train,32,m2,1.0,0.22500170891617177,35
train,32,m2,0.35714285714285715,0.0067347875943878695,36
train,32,m2,0.35714285714285715,0.025559965778491747,37
train,32,m2,0.7857142857142857,0.01529884728175409,38
train,32,m2,1.0,0.24074101701814804,39
train,32,m2,0.7142857142857143,0.0212594800628558,40
test,32,m1,0.5,0.08370432727501204,41
test,32,m1,0.5714285714285714,0.23449294145221083,42
test,32,m1,0.2857142857142857,2.886116148724768e-07,43
test,32,m1,0.5714285714285714,0.2054239955293797,44
test,32,m1,0.35714285714285715,0.02346751043465152,45
test,32,m1,0.5,3.4545156176676907e-07,46
test,32,m1,0.2857142857142857,3.878858317643282e-09,47
test,32,m1,0.5714285714285714,0.1860138404588698,48
test,32,ind,0.2857142857142857,2.671694011577563e-07,49
test,32,ind,0.5714285714285714,0.010743915419490014,50
test,32,ind,0.42857142857142855,0.0016012787650517668,51
test,32,ind,0.35714285714285715,0.15618628617544636,52
test,32,ind,0.6428571428571429,6.999389328851345e-05,53
test,32,ind,0.21428571428571427,3.3576098695623524e-05,54
test,32,ind,0.42857142857142855,1.4035404295070914e-05,55
test,32,ind,0.42857142857142855,0.0007858289974127784,56
test,32,m2,0.5,1.2556859803432935e-07,57
test,32,m2,0.35714285714285715,0.06594252432527258,58
test,32,m2,1.0,0.09404057491752946,59
test,32,m2,0.2857142857142857,2.4058238709404623e-06,60
test,32,m2,0.2857142857142857,0.007271429894944921,61
test,32,m2,0.6428571428571429,0.0012469505919057006,62
test,32,m2,0.2857142857142857,0.0005958132494301156,63
test,32,m2,1.0,0.16448485811325395,64
