blockcollect,ID,condition,correctcollect,p,trialcollect,recall_likelihood
train,3,m2,0.4166666666666667,9.891733508910292e-05,24,5.389354734233575e-08
train,3,m2,0.4166666666666667,8.220082204844337e-06,25,1.0260289896514749e-07
train,3,m2,0.5,2.4344156636715507e-06,26,6.116513875843041e-07
train,3,m2,0.5,1.6251755351054704e-06,27,1.0274750264391272e-06
train,3,m2,0.5833333333333334,6.445861236898758e-06,28,4.766557623896333e-09
train,3,m2,0.25,2.456525211732398e-05,29,7.697677919428939e-07
train,3,m2,0.16666666666666666,2.696699455555863e-07,30,7.066534315974249e-09
train,3,m2,0.5833333333333334,0.00010720472194345456,31,1.7534690881895357e-07
train,3,m2,0.4166666666666667,2.2509570088503295e-05,32,2.1213010909308533e-08
train,3,m2,0.4166666666666667,1.1241386974740742e-05,33,7.476680584135497e-08
train,3,m2,0.5833333333333334,2.396651516632775e-05,34,8.500206653898717e-08
train,3,m2,0.75,7.935392813552731e-05,35,2.3261636639058407e-07
train,3,m2,0.4166666666666667,2.4938700320265315e-05,36,4.358621504719928e-08
train,3,m2,0.6666666666666666,0.00010702694160626608,37,1.6215193266982352e-07
train,3,m2,0.16666666666666666,2.918686415565792e-05,38,9.453179731567636e-08
train,3,m2,0.08333333333333333,2.1407078568680065e-07,39,3.4353873593912436e-07
train,3,m2,0.3333333333333333,0.00010048680571408901,40,5.649287988411563e-07
test,3,m2,0.5,6.547125564129135e-05,41,3.2348371136858865e-19
test,3,m2,0.5,0.00022460416460937566,42,8.972557347844821e-16
test,3,m2,0.5833333333333334,0.0012549437966581569,43,7.941205223914988e-14
test,3,m2,0.5833333333333334,0.0013722202624621969,44,1.7222414246147337e-12
test,3,m2,0.3333333333333333,0.00018392128227974442,45,1.7334034900414533e-11
test,3,m2,0.5,0.0015593646779888824,46,1.2151003998700422e-10
test,3,m2,0.75,0.0002448528195394969,47,4.77203838442472e-10
test,3,m2,0.75,0.000280211657906176,48,1.6721280195830854e-09
test,3,ind,0.5833333333333334,2.8778493191308696e-05,49,4.875952506445766e-09
test,3,ind,0.75,6.779794376519557e-05,50,1.2166709869990454e-08
test,3,ind,0.5833333333333334,0.00016275392577208965,51,2.7756235493998988e-08
test,3,ind,0.5,0.00017220780933928462,52,6.22330743711259e-08
test,3,ind,0.5833333333333334,0.00011314771608391388,53,1.0733947427895624e-07
test,3,ind,0.75,0.0003252721124186213,54,1.9025636054949573e-07
test,3,ind,0.5,0.0002088343001780191,55,3.187157557641048e-07
test,3,ind,0.5,0.00018795593988414768,56,5.084375337112072e-07
test,3,m1,0.5,0.00021194692111733968,57,8.677999780172527e-07
test,3,m1,0.5833333333333334,0.0012132913260633127,58,1.2172567975172985e-06
test,3,m1,0.5,4.826967985824316e-05,59,1.5536126187259456e-06
test,3,m1,0.5833333333333334,0.0004576459656503682,60,2.184547019706768e-06
test,3,m1,0.75,0.0001440654521704165,61,3.0517936835194758e-06
test,3,m1,0.5,4.842132924870358e-05,62,4.023336062509908e-06
test,3,m1,0.5,4.657867754400327e-05,63,5.194722374139643e-06
test,3,m1,0.5833333333333334,0.00015705302972807394,64,6.5816180297300694e-06
train,4,ind,0.5,0.004591013059956811,1,0.00024412471997704938
train,4,ind,0.5,0.00039960058752921024,2,0.0002441263326898631
train,4,ind,0.3333333333333333,2.648682193752138e-05,3,4.492246361227842e-07
train,4,ind,0.5833333333333334,1.986091197678038e-05,4,4.1455178626500095e-05
train,4,ind,0.25,8.883130538500219e-06,5,3.1835401803184273e-07
train,4,ind,0.16666666666666666,9.405179005918171e-08,6,3.4995780759510776e-09
train,4,ind,0.16666666666666666,9.398171561736758e-07,7,2.528037536192825e-07
train,4,ind,0.5,7.444428974581199e-07,8,6.724451504981563e-06
