blockcollect,ID,condition,correctcollect,p,trialcollect,recall_likelihood
train,2,ind,0.16666666666666666,6.91423458351591e-05,23,1.528235569026432e-08
train,2,ind,0.16666666666666666,0.021792870299489103,24,8.222967283548079e-10
train,2,ind,0.25,0.00011249339320426913,25,1.0460877308595297e-09
train,2,ind,0.25,1.4386270525864573e-07,26,2.946440050501235e-08
train,2,ind,0.4166666666666667,0.0009273863217658145,27,1.2032585796790066e-08
train,2,ind,0.3333333333333333,0.00021244310482515676,28,2.5657850784638816e-10
train,2,ind,0.16666666666666666,4.977443558772283e-05,29,4.2061939051057426e-08
train,2,ind,0.5,0.00010770662751014492,30,3.017764483445659e-09
train,2,ind,0.3333333333333333,0.00026377712255362424,31,2.5535917045354315e-09
train,2,ind,0.5,0.00022786623479388918,32,7.52477754466492e-09
train,2,ind,0.4166666666666667,1.968745244861856e-05,33,5.85551432862794e-10
train,2,ind,0.4166666666666667,0.0032731098604232706,34,7.066738607768749e-09
train,2,ind,0.4166666666666667,0.012569028551042501,35,1.1187448947392706e-09
train,2,ind,0.5,7.975422894070076e-05,36,5.529827029579974e-08
train,2,ind,0.4166666666666667,4.78016751761903e-05,37,8.626238509866037e-09
train,2,ind,0.25,5.9460084003842475e-06,38,2.8558437967957316e-10
train,2,ind,0.25,0.006922224345526029,39,1.6403222581453768e-09
train,2,ind,0.3333333333333333,0.00014426626316483974,40,3.180530992727077e-08
test,2,m1,0.75,0.0013641993619377903,41,1.6210492603359796e-16
test,2,m1,0.6666666666666666,9.106017189837948e-05,42,5.257641077151401e-12
test,2,m1,0.5,0.012312125277958011,43,1.3871121866400892e-12
test,2,m1,0.5833333333333334,0.001464147679785428,44,1.8770986699413102e-10
test,2,m1,0.6666666666666666,0.014184569356499793,45,4.5214658308574987e-10
test,2,m1,1.0,0.017857165451444244,46,3.77631543790274e-08
test,2,m1,1.0,0.002403417042412892,47,2.5302144712229526e-09
test,2,m1,0.5833333333333334,0.0006109663109826348,48,2.5519899206798502e-08
test,2,m2,0.6666666666666666,0.0028654947294530935,49,4.0571498972438413e-10
test,2,m2,0.5,0.00927925232642004,50,2.229250874246656e-10
test,2,m2,0.5,5.7308316860512574e-05,51,2.5085439249977866e-09
test,2,m2,0.75,0.0014356249841715218,52,1.807739848323454e-10
test,2,m2,0.3333333333333333,0.0003016064188351852,53,4.976476619953945e-09
test,2,m2,0.8333333333333334,0.004722905111368191,54,3.545947297001981e-08
test,2,m2,0.6666666666666666,0.0003153015375731893,55,7.545057633316483e-08
test,2,m2,0.5,6.141924693535474e-05,56,4.269399635629098e-09
test,2,ind,0.3333333333333333,0.02276323670859377,57,1.4421472886029634e-09
test,2,ind,0.4166666666666667,0.004801869624562501,58,2.235627279405871e-09
test,2,ind,0.5,0.0008029976412153112,59,6.6598286843733205e-09
test,2,ind,0.4166666666666667,0.025467581666569157,60,9.049341736197315e-09
test,2,ind,0.6666666666666666,0.003088856024618049,61,6.357947157409445e-08
test,2,ind,0.5,0.01999848995862749,62,2.6706871598011575e-08
test,2,ind,0.4166666666666667,0.01457603878943831,63,8.882411443662541e-07
test,2,ind,0.6666666666666666,0.004817084896518891,64,3.895356853502343e-07
train,3,m2,0.5,0.15558010764175975,1,0.00024413059025702317
train,3,m2,0.3333333333333333,0.00042889291750215823,2,1.0193424778200062e-06
train,3,m2,0.5,0.003644281151970563,3,1.8061884524906328e-06
train,3,m2,0.5833333333333334,0.00010929225883290968,4,3.4603516594791987e-06
train,3,m2,0.25,1.1435763950184344e-05,5,5.89910648920583e-09
train,3,m2,0.8333333333333334,7.49313604841563e-05,6,1.5128332666660398e-07
train,3,m2,0.16666666666666666,0.0010685259758097692,7,2.2334434878447744e-08
train,3,m2,0.75,0.0002547588691500243,8,1.474359665308482e-07
train,3,m2,0.5,0.005432966837751478,9,3.9850089871455205e-08
train,3,m2,0.08333333333333333,0.0007141998651033586,10,5.782831367150047e-07
train,3,m2,0.3333333333333333,5.988558276877717e-06,11,6.913099093210624e-08
train,3,m2,0.5,0.00029013956721336007,12,5.881721863800608e-07
train,3,m2,0.25,0.000325333030748675,13,7.174939432094408e-08
train,3,m2,0.5833333333333334,0.00011744040887452972,14,7.605569914232341e-06
train,3,m2,0.25,0.00010194661729551112,15,1.6709105149912462e-07
train,3,m2,0.08333333333333333,0.0017845575273365772,16,1.5660885589177394e-06
train,3,m2,0.4166666666666667,0.010107071232184187,17,1.3996200470268115e-07
train,3,m2,0.08333333333333333,0.012345948794559058,18,1.3637714974177678e-07
train,3,m2,0.5,1.5858776774095808e-06,19,9.216635063904125e-07
train,3,m2,0.16666666666666666,1.3511175039571696e-05,20,2.2265330522134208e-06
train,3,m2,0.3333333333333333,0.0012327345279070983,21,5.333658064438456e-07
train,3,m2,0.6666666666666666,0.004164284312556076,22,6.973711093557926e-06
train,3,m2,0.5833333333333334,0.005984641011310682,23,7.867130820293454e-09
train,3,m2,0.4166666666666667,2.8451595247939613e-06,24,1.6950631296791916e-07
train,3,m2,0.3333333333333333,0.00021217952531418636,25,5.681251323092326e-07
train,3,m2,0.3333333333333333,4.796670142256131e-05,26,5.310248196265648e-05
train,3,m2,0.08333333333333333,0.001473390142145385,27,3.3096568789224726e-06
train,3,m2,0.16666666666666666,0.0007178434326750618,28,6.429149524691107e-08
train,3,m2,0.6666666666666666,0.001406292567613336,29,9.402350711567105e-05
train,3,m2,0.5,0.004798027032139029,30,4.784227197923069e-07
train,3,m2,0.6666666666666666,0.001320456728317071,31,2.393580029956067e-06
train,3,m2,0.25,1.2208086681922672e-05,32,8.668333504051354e-07
train,3,m2,0.3333333333333333,0.00017930695263353502,33,1.1590187248215534e-08
train,3,m2,0.3333333333333333,0.0015271657822393708,34,8.2268824640011e-07
train,3,m2,0.5,0.0025364915319029155,35,8.101407492352394e-05
train,3,m2,0.4166666666666667,0.00027857779357874825,36,8.923054859544237e-07
train,3,m2,0.5833333333333334,0.015080020154094369,37,8.17291876992103e-07
train,3,m2,0.16666666666666666,5.235118129073702e-06,38,3.961151002494282e-07
train,3,m2,0.6666666666666666,0.016192045628939954,39,0.00010901181488857372
train,3,m2,0.4166666666666667,0.00061982108793299,40,1.8624695423608138e-06
test,3,m2,0.5,0.00011686498053209676,41,2.738042400819727e-14
test,3,m2,0.75,0.0014786842217889811,42,1.2237367075876652e-11
test,3,m2,0.3333333333333333,1.219689266338914e-05,43,3.7472396022091656e-10
test,3,m2,0.4166666666666667,6.412043200663582e-05,44,1.231625410398238e-07
test,3,m2,0.5833333333333334,0.0018785642652124233,45,1.2511191678504888e-09
test,3,m2,0.5833333333333334,0.00036754989726482337,46,1.8621852713677839e-10
test,3,m2,0.6666666666666666,0.010003295147457427,47,9.452436959811535e-09
test,3,m2,0.5833333333333334,0.0016299637024006551,48,2.3229473202751755e-06
test,3,ind,0.5,0.0029010143708504046,49,3.6242171884497025e-11
test,3,ind,0.75,0.0008821213412735923,50,2.3430314040890347e-07
test,3,ind,0.5833333333333334,0.001780753869606973,51,2.2604229190302558e-09
test,3,ind,0.5,0.00016097156194939708,52,5.839928355302389e-10
test,3,ind,0.6666666666666666,0.008018091520464017,53,1.7650392736614616e-09
test,3,ind,0.5,0.01877767818387493,54,1.7894702127059772e-07
test,3,ind,0.3333333333333333,0.0047513905309593445,55,5.0542420487499485e-09
test,3,ind,0.5,0.04317676319117691,56,1.359057807433556e-07
test,3,m1,0.5,0.005231907166584427,57,5.134046691930888e-07
test,3,m1,0.8333333333333334,0.0020630672495631414,58,1.4408793270330208e-08
test,3,m1,0.75,1.4253497452040362e-05,59,1.8850531760557372e-08
test,3,m1,0.4166666666666667,0.014023091131961686,60,6.337449632141696e-08
test,3,m1,0.5833333333333334,0.0033692392996067955,61,2.8432198049798477e-06
test,3,m1,0.8333333333333334,3.3918329220065004e-05,62,1.2760520606849716e-07
test,3,m1,0.6666666666666666,0.001431898303823776,63,4.772442071954246e-06
test,3,m1,0.5833333333333334,0.0015956236071119664,64,2.0886050568102702e-07
train,4,ind,0.4166666666666667,0.0017239051564440985,1,0.00024412471997704938
train,4,ind,0.4166666666666667,0.025393059704023075,2,3.6676826844351216e-06
train,4,ind,0.3333333333333333,0.010583997211098298,3,1.8080082723693408e-07
train,4,ind,0.5,0.009302420528511058,4,4.975915407542902e-07
train,4,ind,0.25,0.011895685766599773,5,1.9793366069777027e-08
train,4,ind,0.25,7.664259599109746e-06,6,7.465973835091572e-10
train,4,ind,0.25,0.0002208032914951195,7,7.657645892080959e-08
train,4,ind,0.4166666666666667,1.7282676611567303e-05,8,2.1778801123214685e-07
train,4,ind,0.4166666666666667,0.002831507410019737,9,9.496351577799479e-09
train,4,ind,0.08333333333333333,0.0003586562929694551,10,3.644318221261713e-10
train,4,ind,0.4166666666666667,0.0022271108803661992,11,6.200889673548756e-09
train,4,ind,0.25,5.681241551675593e-06,12,7.278635136825881e-11
train,4,ind,0.5833333333333334,5.208770347961935e-05,13,4.945162369817585e-08
train,4,ind,0.16666666666666666,0.0010033580253558652,14,4.857073104664601e-09
train,4,ind,0.3333333333333333,0.0018846675508141896,15,1.1355455586128024e-07
train,4,ind,0.4166666666666667,0.03155673179089832,16,4.7860465895159995e-08
train,4,ind,0.4166666666666667,0.00023883006086451242,17,1.3970174217935516e-09
train,4,ind,0.3333333333333333,0.007230520743603871,18,4.032994796913994e-09
train,4,ind,0.25,8.50894860158007e-05,19,4.6324522018526714e-08
train,4,ind,0.25,0.0012345000518715994,20,3.631631752637419e-08
train,4,ind,0.5,0.008789987839856322,21,1.0034969489968804e-06
train,4,ind,0.25,0.004757887832924403,22,9.450518059602944e-09
train,4,ind,0.25,0.02199574127598949,23,1.6138113727621464e-07
train,4,ind,0.3333333333333333,0.01174946121075285,24,3.5938334610029866e-10
train,4,ind,0.5,0.0030054516567065213,25,2.628156318139509e-07
train,4,ind,0.08333333333333333,7.15799008889426e-05,26,6.4547689541800204e-09
train,4,ind,0.16666666666666666,1.449502653919701e-07,27,1.1596997563424089e-08
train,4,ind,0.5833333333333334,0.0007287308675374203,28,5.004696197159582e-09
train,4,ind,0.4166666666666667,1.3546288559511638e-05,29,7.005217417778973e-10
train,4,ind,0.3333333333333333,7.242792779180249e-08,30,2.752454077524906e-11
train,4,ind,0.3333333333333333,0.0016072921696499876,31,3.487290413594077e-08
train,4,ind,0.25,0.00017449830589687086,32,9.649221604519573e-09
train,4,ind,0.5,0.0008201738369891499,33,1.3483597812692082e-08
train,4,ind,0.3333333333333333,0.00041410655035113686,34,5.97230594132167e-08
train,4,ind,0.16666666666666666,0.0001586594445807596,35,1.5869175605434883e-09
train,4,ind,0.16666666666666666,6.147182603494437e-05,36,1.8910023120757894e-09
train,4,ind,0.4166666666666667,2.806429233253446e-06,37,5.946047955443578e-09
train,4,ind,0.3333333333333333,5.577878270169349e-08,38,6.267394723123809e-09
train,4,ind,0.25,0.0005324998998143488,39,1.870242971824323e-09
train,4,ind,0.4166666666666667,0.003753148583782859,40,1.0076753259591326e-09
test,4,ind,0.6666666666666666,5.317217105965508e-06,41,2.7768740604460095e-18
test,4,ind,0.6666666666666666,0.005824241707642187,42,4.134629574097523e-12
test,4,ind,0.6666666666666666,0.0002368529714896568,43,3.289660644314234e-11
test,4,ind,0.5833333333333334,0.0001706113178038151,44,6.699680903647003e-11
test,4,ind,0.6666666666666666,0.011965724709652447,45,1.3483710058146954e-08
test,4,ind,0.75,4.447271676892426e-05,46,5.183653958199084e-10
test,4,ind,0.5,6.301911923258556e-05,47,1.1357512423197648e-09
test,4,ind,0.4166666666666667,0.005013270170592307,48,1.6412273163712853e-08
test,4,m1,0.8333333333333334,0.0029181734200148745,49,1.9130188105475024e-08
test,4,m1,0.5833333333333334,0.011105042835764353,50,2.5957086925906693e-08
test,4,m1,0.5,0.007351031363401398,51,3.111757159185573e-08
test,4,m1,0.8333333333333334,0.011268462896040637,52,2.407856629868824e-08
test,4,m1,0.6666666666666666,0.003448519991700044,53,8.38457780710667e-08
test,4,m1,0.8333333333333334,0.0027433352948815558,54,6.128112681803366e-08
test,4,m1,0.4166666666666667,0.003421444017189261,55,3.8468204966760744e-07
test,4,m1,0.25,0.0010106230336778428,56,8.299794868502009e-08
test,4,m2,0.4166666666666667,0.0017517538236982951,57,6.733215872830373e-08
test,4,m2,0.75,0.0014062183575961921,58,7.365298351651799e-08
test,4,m2,0.5,0.018461481044178878,59,1.445055869322217e-07
test,4,m2,0.5833333333333334,0.0016136793443653555,60,9.851294045765371e-08
test,4,m2,0.5,0.0008463378800131343,61,3.603673461323423e-07
test,4,m2,0.5833333333333334,0.001534760512588942,62,3.0182845985794136e-08
test,4,m2,0.4166666666666667,0.016742436981652623,63,9.63138005603386e-06
test,4,m2,0.5,0.004019131492968906,64,1.1498712857528512e-05
train,5,m1,0.5,0.000596694587275227,1,0.00040398281463349656
train,5,m1,0.5833333333333334,2.0026392071588023e-05,2,9.507495085192787e-08
train,5,m1,0.5,0.044157699644328,3,1.9669460156189006e-07
train,5,m1,0.5,0.001029103660099483,4,1.317973386019682e-07
train,5,m1,0.3333333333333333,0.0010084998309781328,5,5.892441353836139e-07
train,5,m1,0.08333333333333333,0.031992202767320455,6,2.02778934075865e-08
train,5,m1,0.16666666666666666,0.002003031213838868,7,1.5672593505372873e-07
train,5,m1,0.08333333333333333,0.038476194073662054,8,2.469402815188311e-07
train,5,m1,0.08333333333333333,0.04481032146933941,9,3.2014395836101753e-07
train,5,m1,0.08333333333333333,0.07389784107954239,10,7.71869786543745e-07
train,5,m1,0.5,0.03709583106711978,11,1.438006332058922e-07
train,5,m1,0.25,0.02472073688395964,12,1.2472543967736464e-08
train,5,m1,0.5,7.598442405499882e-05,13,1.3707617896280971e-08
train,5,m1,0.4166666666666667,0.0012924511034320795,14,3.399365186736176e-07
train,5,m1,0.16666666666666666,0.036117134575348236,15,4.4497266996690964e-07
train,5,m1,0.4166666666666667,0.0008562483071803454,16,2.358466378455482e-07
train,5,m1,0.25,0.02796178665918558,17,1.556140274380222e-07
train,5,m1,0.25,6.834354682546668e-05,18,4.1731937620015123e-07
train,5,m1,0.16666666666666666,0.004212063149998443,19,1.9734737097093184e-07
train,5,m1,0.5833333333333334,0.0005167206862031931,20,4.3266613486233907e-07
train,5,m1,0.25,0.000364058877002739,21,1.393121841618928e-06
train,5,m1,0.25,0.0007532396359649929,22,7.822522977117844e-07
train,5,m1,0.5,0.002550933464147873,23,1.9050238079509214e-07
train,5,m1,0.3333333333333333,4.209249797760292e-05,24,4.514535234558965e-08
train,5,m1,0.3333333333333333,0.005425158410888686,25,1.2940006594243086e-07
train,5,m1,0.8333333333333334,0.0017602931861476232,26,2.5694425269857596e-07
train,5,m1,0.08333333333333333,0.0006076445923323084,27,4.335093472242408e-07
train,5,m1,0.08333333333333333,0.020945438569065875,28,3.9061983176628684e-08
train,5,m1,0.25,0.0002576325286496319,29,6.31964183939201e-08
train,5,m1,0.08333333333333333,0.00017656682550684348,30,2.4120521065961533e-07
train,5,m1,0.5833333333333334,0.0016978416656022559,31,3.7965333143187807e-07
train,5,m1,0.16666666666666666,0.0002314059845308513,32,2.1970354455965658e-06
train,5,m1,0.5,0.0032553785046698677,33,2.6034477285837978e-08
train,5,m1,0.08333333333333333,0.00020994679458654998,34,2.50387745646681e-06
train,5,m1,0.25,0.0013718674426951365,35,4.614350188873968e-06
train,5,m1,0.25,0.001853295560333304,36,4.8757684209290384e-08
train,5,m1,0.5,0.0026000211151354195,37,2.8071005208155042e-06
train,5,m1,0.16666666666666666,0.00271122849230708,38,8.653643636798583e-07
train,5,m1,0.3333333333333333,0.002306516490939552,39,5.233483424217176e-06
train,5,m1,0.4166666666666667,0.015778700257101843,40,9.496868549461406e-05
test,5,ind,0.5833333333333334,0.009643829759723659,41,1.19675438765638e-14
test,5,ind,0.5833333333333334,0.0031994810073550516,42,1.2941212919947444e-12
test,5,ind,0.6666666666666666,0.00030215740074151105,43,2.891505220617773e-11
test,5,ind,0.6666666666666666,2.480705368415046e-05,44,7.506660835565496e-11
test,5,ind,0.75,0.00011672276017904159,45,1.0772887804195487e-10
test,5,ind,0.4166666666666667,0.00039283459536856543,46,4.953955506089875e-10
test,5,ind,0.75,0.006165485806897694,47,9.100228210672862e-09
test,5,ind,0.4166666666666667,8.142507099657365e-05,48,1.7402570978952303e-08
test,5,m1,0.3333333333333333,0.009859166442414816,49,6.369193452192674e-08
test,5,m1,0.3333333333333333,9.14042922816556e-05,50,3.771385623866262e-09
test,5,m1,0.75,1.607666474105347e-05,51,3.815672570623825e-09
test,5,m1,0.6666666666666666,0.002438586581524236,52,7.505988288519147e-09
test,5,m1,0.5,0.025507155898979835,53,1.5195376506722748e-07
test,5,m1,0.5833333333333334,0.0001296770617808959,54,8.847910627951006e-07
test,5,m1,0.5833333333333334,0.00022110642554300808,55,8.264670177899706e-07
test,5,m1,0.5,0.0024510498074913527,56,1.2850784573754875e-07
test,5,m2,0.5,2.6004637762677396e-05,57,1.0234587150764255e-07
test,5,m2,0.5833333333333334,0.0012725053554864963,58,1.734248366773347e-07
test,5,m2,0.8333333333333334,0.012127884738258665,59,1.72199215567506e-06
test,5,m2,0.5,0.023166880390194117,60,6.986098400284432e-09
test,5,m2,0.25,0.0005138077113011568,61,2.2818736355342418e-05
test,5,m2,0.75,0.00015787313978812687,62,1.5994827977723087e-07
test,5,m2,0.5,0.00940472630864885,63,4.204460872441317e-05
test,5,m2,0.4166666666666667,0.00731492724686853,64,5.280412276929723e-05
train,6,m1,0.6666666666666666,1.9206752484112678e-05,1,0.0004039828146334966
train,6,m1,0.5,0.062591903253816,2,5.772256419767148e-07
train,6,m1,0.25,2.394453808899666e-05,3,1.3749336649985658e-06
train,6,m1,0.5,0.007253296966828309,4,2.204728539624559e-09
train,6,m1,0.8333333333333334,0.047910779588326034,5,9.069086132916834e-07
train,6,m1,0.25,0.009547025578258404,6,1.2072875206409847e-07
train,6,m1,0.6666666666666666,0.0008684993265618512,7,1.3793902273523132e-07
train,6,m1,0.16666666666666666,0.04456934274663884,8,6.314523412706623e-08
train,6,m1,0.3333333333333333,0.010965233230104595,9,4.625976414139839e-08
train,6,m1,0.8333333333333334,0.04208444099805448,10,3.3649129511368075e-08
train,6,m1,0.5,0.00041217739615105825,11,6.656467945132369e-08
train,6,m1,0.5,0.0003227473228723331,12,6.29132628973206e-09
train,6,m1,0.16666666666666666,0.02778762171607035,13,4.964733775094245e-10
train,6,m1,0.4166666666666667,0.014707118912375623,14,1.3391886873746484e-07
train,6,m1,0.5,8.149645765141104e-05,15,3.51938801211383e-08
train,6,m1,0.16666666666666666,0.02486798115552597,16,7.344848044671802e-08
train,6,m1,0.08333333333333333,0.026639104275568568,17,1.4769344386696437e-09
train,6,m1,0.08333333333333333,0.02148781838858005,18,2.6635215385992356e-09
train,6,m1,0.16666666666666666,0.00767020254091855,19,1.6101281214440542e-08
train,6,m1,0.25,0.020372855108459452,20,7.250859082440741e-08
train,6,m1,0.4166666666666667,0.004604691603473062,21,5.8935849471529665e-09
train,6,m1,0.3333333333333333,0.00017468858121786213,22,7.666013915172787e-10
train,6,m1,0.5833333333333334,0.005595752498708223,23,1.0841098299526268e-08
train,6,m1,0.5,0.00023824865740181496,24,6.355979610625856e-07
train,6,m1,0.3333333333333333,0.0006567084006484863,25,2.605087296099586e-07
train,6,m1,0.08333333333333333,0.0006010668479723996,26,1.1014906528750152e-08
train,6,m1,0.5833333333333334,0.005611471625999528,27,1.9327618062196425e-08
train,6,m1,0.6666666666666666,0.0016605885914247726,28,6.594448766093362e-08
train,6,m1,0.6666666666666666,0.00013508462990322498,29,5.60271110044852e-07
train,6,m1,0.16666666666666666,0.0012292807685058396,30,8.758758303931386e-09
train,6,m1,0.16666666666666666,0.022940636340075034,31,5.5522390397904796e-08
train,6,m1,0.16666666666666666,4.0591172612175155e-05,32,1.6852729067252396e-08
train,6,m1,0.6666666666666666,0.014409480248453491,33,7.61778383682899e-09
train,6,m1,0.16666666666666666,0.0036934299226357354,34,1.6381769351029647e-07
train,6,m1,0.16666666666666666,0.00025004731559734057,35,1.6866272508297872e-09
train,6,m1,0.08333333333333333,0.0017658964190115636,36,1.1567878230402102e-09
train,6,m1,0.16666666666666666,0.0181549458774429,37,1.584804818837345e-09
train,6,m1,0.3333333333333333,0.0012182314258838308,38,2.4182209352037678e-08
train,6,m1,0.5833333333333334,0.008850453538411093,39,1.332943045874779e-06
train,6,m1,0.5833333333333334,0.030900783068918254,40,1.183920610195594e-06
test,6,m1,0.5833333333333334,0.0011255771538127345,41,1.1681986056560232e-15
test,6,m1,0.5833333333333334,0.02126584227412665,42,5.564538233426065e-11
test,6,m1,0.5833333333333334,0.014135459374357617,43,2.941061406532736e-11
test,6,m1,0.8333333333333334,0.0005451413217950743,44,8.512385554487882e-11
test,6,m1,0.4166666666666667,3.474531535896446e-05,45,8.917925589131873e-10
test,6,m1,0.5,0.011827691984208438,46,3.268132582399157e-08
test,6,m1,0.3333333333333333,0.016534132087733466,47,2.1523365994422449e-10
test,6,m1,0.5,0.012671665197591492,48,4.387156582311074e-09
test,6,m2,0.5833333333333334,0.00019137191132361024,49,7.4869939518927e-09
test,6,m2,0.5,0.00016857951551991438,50,5.747083908539759e-08
test,6,m2,0.5833333333333334,0.01431434506953525,51,2.3288585851515513e-08
