blockcollect,ID,condition,correctcollect,p,trialcollect
train,2,m1,0.16666666666666666,2.5469471832782815e-08,24
train,2,m1,0.75,0.045741393791817846,25
train,2,m1,0.4166666666666667,3.980119243189898e-05,26
train,2,m1,0.75,0.07928750307585587,27
train,2,m1,0.25,8.616972019553489e-06,28
train,2,m1,0.75,0.07844697580615219,29
train,2,m1,0.5,0.00025780570230329224,30
train,2,m1,0.75,0.022540643875494214,31
train,2,m1,0.4166666666666667,1.8485896030893475e-05,32
train,2,m1,0.8333333333333334,0.05611246775101065,33
train,2,m1,0.75,0.00450006898561855,34
train,2,m1,0.3333333333333333,1.408688044617723e-06,35
train,2,m1,0.4166666666666667,7.930057777063075e-09,36
train,2,m1,0.3333333333333333,0.00014232617457572572,37
train,2,m1,0.3333333333333333,0.00046503287867848397,38
train,2,m1,0.3333333333333333,4.3390332973328885e-05,39
train,2,m1,0.25,9.03267569608231e-06,40
test,2,m1,0.3333333333333333,4.0621786024533363e-07,41
test,2,m1,0.25,0.00042529378631829594,42
test,2,m1,0.4166666666666667,3.711632370653719e-05,43
test,2,m1,0.5833333333333334,9.208962901223557e-07,44
test,2,m1,0.25,2.9719368415039427e-06,45
test,2,m1,0.3333333333333333,0.00023850757549108913,46
test,2,m1,0.5,3.196424327598349e-08,47
test,2,m1,0.4166666666666667,6.878838021224576e-07,48
test,2,m1,0.4166666666666667,6.196059290788138e-08,49
test,2,m1,0.4166666666666667,7.8372302687008e-06,50
test,2,m1,0.5,2.9428846267814993e-07,51
test,2,m1,0.3333333333333333,7.58108687805763e-05,52
test,2,m1,0.3333333333333333,4.81080008035611e-05,53
test,2,m1,0.5833333333333334,0.0009301223322180426,54
test,2,m1,0.25,3.7311632665263496e-05,55
test,2,m1,0.3333333333333333,1.48478672256177e-05,56
test,2,m1,0.3333333333333333,1.2901289156885583e-06,57
test,2,m1,0.3333333333333333,2.9219280492858235e-05,58
test,2,m1,0.25,3.9896547942894465e-11,59
test,2,m1,0.5,1.7019886865950832e-07,60
test,2,m1,0.3333333333333333,1.4310572928506748e-12,61
test,2,m1,0.25,6.146042979695916e-05,62
test,2,m1,0.25,1.621867662685525e-06,63
test,2,m1,0.3333333333333333,6.32252914762749e-06,64
train,3,m1,0.16666666666666666,0.00030880077674736795,1
train,3,m1,0.4166666666666667,0.0020516974217401882,2
train,3,m1,0.25,1.508663150317203e-09,3
