blockcollect,ID,condition,correctcollect,p,trialcollect,recall_likelihood
test,2,m1,0.25,4.7710043491362005e-08,60,9.8308360861912e-10
test,2,m1,0.16666666666666666,1.8840689663448965e-08,61,9.156480192502622e-10
test,2,m1,0.25,6.273295392956283e-08,62,9.186019050258683e-10
test,2,m1,0.16666666666666666,3.416744472017623e-08,63,6.816101146836308e-10
test,2,m1,0.4166666666666667,1.451445529525294e-08,64,9.235382545420394e-10
train,3,m1,0.5,0.016483208738040364,1,2.8471345103176108e-09
train,3,m1,0.3333333333333333,0.04377557656769511,2,4.272397791373314e-09
train,3,m1,0.4166666666666667,4.772458494389116e-05,3,1.518033048699808e-09
train,3,m1,0.5,5.3055656527431986e-06,4,1.2382945969196707e-08
train,3,m1,0.4166666666666667,0.0002779229393793344,5,5.208062080324577e-09
train,3,m1,0.4166666666666667,1.9620154045467797e-06,6,4.4795702228974335e-10
train,3,m1,0.5833333333333334,2.209939528959809e-06,7,7.074535563246126e-10
train,3,m1,0.3333333333333333,1.9044606933883955e-05,8,1.166169084303337e-10
train,3,m1,0.5833333333333334,1.9320490212415635e-07,9,3.9250184820901305e-10
train,3,m1,0.3333333333333333,2.7957267991396763e-06,10,6.692561877124465e-09
train,3,m1,0.4166666666666667,4.717461690822898e-08,11,6.225458298406219e-09
train,3,m1,0.5,2.7777908096689306e-06,12,2.141143292038403e-09
train,3,m1,0.25,2.9258360990927596e-06,13,9.594396621043184e-10
train,3,m1,0.5,2.7594537140993922e-05,14,8.13958751240092e-10
train,3,m1,0.4166666666666667,2.1787988078120277e-07,15,4.451359575864424e-10
train,3,m1,0.08333333333333333,2.821737789614607e-06,16,8.413681033061162e-10
train,3,m1,0.3333333333333333,4.97948037870444e-07,17,2.3286456311161355e-09
train,3,m1,0.25,1.6016117924241724e-07,18,2.9199756005326695e-09
train,3,m1,0.3333333333333333,1.043667913078663e-07,19,2.6510043777227946e-09
train,3,m1,0.16666666666666666,3.559872609894722e-06,20,3.6417885119358862e-09
train,3,m1,0.16666666666666666,3.981844306288362e-05,21,2.874770799904433e-09
train,3,m1,0.3333333333333333,8.059994328778482e-06,22,5.864957775644545e-08
train,3,m1,0.3333333333333333,1.930271296179851e-06,23,8.333549016441002e-08
train,3,m1,0.08333333333333333,6.523809727468128e-07,24,1.485880587797929e-07
train,3,m1,0.5833333333333334,4.782026946549114e-06,25,5.127018098918383e-09
train,3,m1,0.25,2.1175680891179224e-07,26,3.1315794063855097e-10
train,3,m1,0.16666666666666666,3.4024501250339845e-08,27,1.1188002764159533e-10
train,3,m1,0.3333333333333333,8.782007376678795e-07,28,1.8448731722001536e-08
train,3,m1,0.4166666666666667,1.855444479894734e-07,29,5.200111530321941e-10
train,3,m1,0.16666666666666666,2.166127628061136e-07,30,5.1865493791455565e-09
train,3,m1,0.25,1.3121402134715968e-06,31,1.8618315096730237e-07
train,3,m1,0.25,1.3623508778425256e-08,32,6.845106642783161e-09
train,3,m1,0.4166666666666667,7.767265958645127e-08,33,1.3408686082159736e-09
train,3,m1,0.08333333333333333,2.328812727733754e-06,34,4.337362768621342e-09
train,3,m1,0.25,7.590673691555925e-06,35,1.0817428055737319e-09
train,3,m1,0.3333333333333333,9.342431438038596e-07,36,1.1283634980747035e-08
train,3,m1,0.3333333333333333,7.369574491993812e-08,37,5.592606817945046e-09
train,3,m1,0.4166666666666667,1.3936625095562884e-06,38,1.490925970273155e-08
train,3,m1,0.3333333333333333,1.0586847984658133e-06,39,5.29552224455209e-08
train,3,m1,0.16666666666666666,6.777686471778608e-06,40,1.901970234171806e-09
test,3,m1,0.25,2.0581813915859596e-06,41,2.9893029471536104e-10
test,3,m1,0.25,2.330456128175856e-07,42,1.1182446928205156e-08
test,3,m1,0.4166666666666667,4.04302668763594e-06,43,5.283914975611312e-09
test,3,m1,0.25,1.4160471754265773e-08,44,8.753956695991292e-10
test,3,m1,0.25,1.4406438842987275e-06,45,3.449112362617965e-09
test,3,m1,0.25,6.568434055045424e-08,46,4.2554620636391365e-10
test,3,m1,0.16666666666666666,3.598610439994858e-07,47,2.825047904290008e-09
test,3,m1,0.08333333333333333,6.335388871056414e-07,48,1.2700378079659737e-09
