blockcollect,ID,condition,correctcollect,p,trialcollect,recall_likelihood
train,2,m1,0.3333333333333333,0.0116670311662946,40,7.556817855292899e-05
test,2,m1,0.16666666666666666,2.489336454409323e-06,41,1.0099909297049362e-12
test,2,m1,0.16666666666666666,0.0006092003164610984,42,3.906576105026377e-13
test,2,m1,0.16666666666666666,9.521835234840212e-06,43,4.364523477992706e-13
test,2,m1,0.16666666666666666,4.610760178320965e-08,44,2.6781224060679882e-12
test,2,m1,0.08333333333333333,9.974473421162475e-05,45,3.8416447365093534e-10
test,2,m1,0.75,8.323559173044844e-06,46,4.963621449184662e-12
test,2,m1,0.25,0.0007191344390347036,47,1.1501219786147258e-11
test,2,m1,0.16666666666666666,0.004068552711513017,48,6.070016773894826e-12
test,2,m1,0.4166666666666667,0.00031158761093967856,49,9.960647930681253e-09
test,2,m1,0.3333333333333333,0.000183436634013338,50,1.5053121351085613e-12
test,2,m1,0.08333333333333333,1.0077578086625678e-06,51,9.725849519713982e-11
test,2,m1,0.08333333333333333,0.00035150695268911745,52,7.554216084087872e-11
test,2,m1,0.6666666666666666,1.5119070509353863e-05,53,1.1168032008455183e-09
test,2,m1,0.25,0.00044419749017113314,54,1.4037221170259335e-10
test,2,m1,0.16666666666666666,0.0008448068683146641,55,2.668806512757429e-10
test,2,m1,0.08333333333333333,0.0017092175673644513,56,3.6835575967974213e-10
test,2,m1,0.08333333333333333,0.0005570920832123181,57,5.5467686284998914e-11
test,2,m1,0.08333333333333333,1.3029846144970037e-05,58,2.2515048962733444e-11
test,2,m1,0.3333333333333333,0.00020325207616023156,59,1.5317870035866523e-12
test,2,m1,0.16666666666666666,0.0001958669735095743,60,3.4220580015288048e-12
test,2,m1,0.75,5.505455975787708e-05,61,1.9816042862814726e-10
test,2,m1,0.08333333333333333,0.00014026535473037958,62,1.6720602882106707e-10
test,2,m1,0.5833333333333334,0.03567734395125122,63,5.7216339347264845e-09
test,2,m1,0.16666666666666666,0.0007360237668448663,64,1.1578518451196719e-09
train,3,m1,0.4166666666666667,0.17073318176227495,1,2.8471345103176108e-09
train,3,m1,0.4166666666666667,0.0003012734445204652,2,4.272397791373314e-09
train,3,m1,0.25,2.1279003574710017e-05,3,1.518033048699808e-09
train,3,m1,0.25,0.0006854465921602571,4,2.3220817779976497e-09
train,3,m1,0.16666666666666666,1.6212710376443636e-05,5,1.7327259361830466e-08
train,3,m1,0.16666666666666666,4.3761910162447366e-05,6,1.957105469093209e-10
train,3,m1,0.25,0.0003379821302730537,7,2.365173541967532e-10
train,3,m1,0.25,9.617671762518214e-06,8,5.932283974123388e-11
train,3,m1,0.25,0.0039721467415614106,9,4.1687972512965376e-10
train,3,m1,0.25,0.00017895213551014452,10,1.8946532184362078e-09
train,3,m1,0.25,0.0004567387319152558,11,3.432896410153616e-10
train,3,m1,0.5,8.137905056568515e-05,12,5.089003238654094e-11
train,3,m1,0.16666666666666666,0.0005414266065145777,13,1.0099452646560443e-11
train,3,m1,0.4166666666666667,0.00011404504627890422,14,1.678970879273961e-10
train,3,m1,0.16666666666666666,0.001469084954352241,15,6.410857859406562e-11
train,3,m1,0.5833333333333334,0.0003217421581373744,16,1.9532028691146329e-10
train,3,m1,0.5833333333333334,0.05032977017792146,17,1.1130969607297486e-10
train,3,m1,0.5833333333333334,0.050300355712369516,18,3.1554044854321626e-10
train,3,m1,0.5833333333333334,0.04901038409545052,19,1.4674385247484697e-09
train,3,m1,0.3333333333333333,0.001056556056123021,20,3.007763383990066e-09
train,3,m1,0.3333333333333333,0.0004550425666157704,21,5.844004083745651e-10
train,3,m1,0.16666666666666666,9.657170818810745e-05,22,4.016137917648799e-09
train,3,m1,0.5,0.00116627374238687,23,7.3655462121177755e-09
train,3,m1,0.3333333333333333,0.00027963872412517293,24,1.851105008637584e-08
train,3,m1,1.0,0.10348921283021455,25,3.1430028634295507e-09
train,3,m1,0.16666666666666666,0.0005694252289218637,26,4.468393453541613e-10
train,3,m1,0.8333333333333334,0.11837508987299974,27,5.144091602865403e-12
train,3,m1,0.3333333333333333,0.0010054490941012802,28,2.356195363458279e-09
train,3,m1,0.16666666666666666,4.6957301814715924e-05,29,3.6972120706551434e-11
train,3,m1,0.4166666666666667,0.0009681343674018844,30,1.3514891438277817e-08
train,3,m1,0.3333333333333333,0.0004329688945120772,31,3.985163433297725e-08
train,3,m1,0.25,6.922691288315654e-05,32,4.383086198877289e-10
train,3,m1,0.5833333333333334,0.0005453743215824074,33,8.521043982358837e-11
train,3,m1,1.0,0.14023962386606342,34,1.9397474637569317e-10
train,3,m1,0.25,0.0007378918706312205,35,6.319778162159236e-11
train,3,m1,0.75,0.004689003338403105,36,4.2942976745302884e-09
train,3,m1,0.25,1.379754336154057e-05,37,1.6760497739686117e-10
train,3,m1,0.8333333333333334,0.01002145787457419,38,2.2794041965105468e-08
train,3,m1,0.75,0.011616057263471397,39,2.8037220747101253e-08
train,3,m1,0.25,1.4175511525685969e-05,40,9.191937822671992e-11
test,3,m1,0.3333333333333333,2.7604493702131486e-05,41,7.034665959449226e-12
test,3,m1,0.25,0.00013895601802832338,42,8.985811366253143e-11
test,3,m1,0.3333333333333333,3.103407058208997e-07,43,3.8197946622655364e-11
test,3,m1,0.25,0.005178125416461639,44,4.2772273750863353e-13
test,3,m1,0.16666666666666666,0.00904699776895825,45,9.57490670592671e-12
test,3,m1,0.16666666666666666,1.8662995642871611e-07,46,3.835267285813864e-12
test,3,m1,0.25,4.280236116386539e-05,47,2.364196250417093e-11
test,3,m1,0.25,0.0058241533851698096,48,7.00482728417838e-11
test,3,m1,0.16666666666666666,5.493899348995635e-06,49,6.696187780361763e-11
test,3,m1,0.25,0.0013889008156785377,50,5.91134101070519e-12
test,3,m1,0.08333333333333333,5.225818645823275e-06,51,2.2822655179410912e-11
test,3,m1,0.25,0.00455736451417712,52,1.4454204935524666e-11
test,3,m1,0.25,1.6270800871605963e-06,53,1.0845135120888145e-10
test,3,m1,0.25,0.006199657708625015,54,4.6196990847919065e-11
test,3,m1,0.25,1.3258951242618473e-05,55,2.1998013188731692e-11
test,3,m1,0.25,0.005947473194326504,56,2.3087626741309655e-09
test,3,m1,0.8333333333333334,0.002163846325411781,57,4.4780400737941884e-10
test,3,m1,0.16666666666666666,3.12329900126579e-06,58,4.0039574473623356e-10
test,3,m1,0.3333333333333333,0.00015190821656497667,59,8.445772364620788e-11
test,3,m1,0.3333333333333333,0.00016262146189547323,60,1.5761516610124808e-10
test,3,m1,0.3333333333333333,0.00012341524456835584,61,7.125017047460232e-11
test,3,m1,0.25,0.0023844453996647377,62,4.0014540209685326e-10
test,3,m1,0.8333333333333334,0.02574304246461181,63,3.5425863896370975e-10
test,3,m1,0.25,0.0003588687562110531,64,7.413812570127964e-09
train,4,m1,0.3333333333333333,0.019643709288782184,1,6.421787683659798e-09
train,4,m1,0.3333333333333333,9.927214040766113e-05,2,1.90578542845525e-10
train,4,m1,0.25,1.2589562211101015e-05,3,2.560803419440617e-10
train,4,m1,0.3333333333333333,0.0006509553245631661,4,4.307030807449125e-11
train,4,m1,0.4166666666666667,0.0010225280945396153,5,1.2049036869699375e-10
train,4,m1,0.75,1.3910996696933229e-05,6,1.9348509248500774e-10
train,4,m1,0.25,0.002262784716438837,7,5.401679945760384e-11
train,4,m1,0.25,0.0007711609460890253,8,1.1424532832649596e-08
train,4,m1,0.08333333333333333,1.274799639774791e-05,9,3.736050510209506e-09
train,4,m1,0.25,0.000518324996008029,10,7.285648957217424e-10
train,4,m1,0.5,0.005591474985285046,11,2.380517054968328e-09
train,4,m1,0.3333333333333333,2.5470320321749155e-05,12,5.99419880864174e-09
train,4,m1,0.5833333333333334,0.029774357928346675,13,4.842675509447872e-09
train,4,m1,0.25,0.00567078285938714,14,3.7632178917208124e-09
train,4,m1,0.3333333333333333,4.5884109051901064e-06,15,1.9699877090755994e-06
train,4,m1,0.25,0.001876426178455138,16,6.877274825561506e-07
train,4,m1,0.16666666666666666,0.006713383460692096,17,1.1775758979268653e-05
train,4,m1,0.25,0.0003219500507878342,18,1.1753018113342101e-09
train,4,m1,0.25,9.140693380527056e-06,19,3.7352735041232696e-07
train,4,m1,0.5,0.00021400006229715623,20,6.6531384313836654e-09
train,4,m1,0.25,0.013228911292440047,21,7.235487678207826e-09
train,4,m1,0.25,7.596965805890182e-05,22,2.64997596790643e-09
train,4,m1,0.6666666666666666,0.008787337824504535,23,3.8827207963069196e-12
train,4,m1,0.25,0.0015399171442675055,24,6.585976479526331e-07
train,4,m1,0.75,0.014860697022998352,25,1.9336343192724304e-12
train,4,m1,0.8333333333333334,0.01382723027087744,26,1.087865855335911e-09
train,4,m1,0.16666666666666666,0.0012034893404738337,27,3.652555711729022e-08
train,4,m1,0.25,0.00042567605464619994,28,1.0838032380778437e-11
train,4,m1,0.5,0.0026499107366677417,29,6.721295859515137e-06
train,4,m1,0.8333333333333334,0.056630539765890324,30,1.5574587787130644e-05
train,4,m1,0.16666666666666666,0.0008627387953386278,31,4.768691097404196e-05
train,4,m1,0.16666666666666666,0.011221990752033097,32,7.908241617080207e-05
train,4,m1,0.3333333333333333,0.0004661966511273557,33,8.60836599480716e-05
train,4,m1,0.25,0.03288466016407417,34,8.518917528314822e-07
train,4,m1,0.25,0.014420827029049836,35,1.7817138440081862e-06
train,4,m1,0.75,5.031738205301178e-06,36,9.388572266897192e-05
train,4,m1,0.4166666666666667,0.0020452239661393865,37,9.571771023933138e-05
train,4,m1,0.5,0.045019539554987095,38,8.455446723692556e-06
train,4,m1,0.4166666666666667,0.00011172138143738573,39,8.719523296081341e-05
train,4,m1,1.0,0.0074480673826459965,40,0.00015943432675894577
test,4,m1,0.16666666666666666,0.0004413275080156847,41,2.3702657535596187e-06
test,4,m1,0.5833333333333334,0.019619152319459283,42,5.636098187066251e-12
test,4,m1,0.16666666666666666,0.0006840068645286602,43,9.453281603343464e-08
test,4,m1,0.75,0.0014632262265629418,44,8.947996042561537e-08
test,4,m1,0.6666666666666666,0.000959841502784192,45,1.787694883485049e-07
test,4,m1,0.16666666666666666,4.310798936942424e-06,46,9.70512514673314e-12
test,4,m1,0.75,0.020440993500070136,47,2.9380565772761414e-07
test,4,m1,0.3333333333333333,1.0744383959077968e-06,48,3.382262462617966e-07
test,4,m1,0.75,0.00014777991770425727,49,2.935499964292439e-09
test,4,m1,0.8333333333333334,0.04398431525309026,50,2.669096298833463e-06
test,4,m1,0.75,0.05327812883514443,51,1.1427338917100297e-07
test,4,m1,0.8333333333333334,0.05202943128653823,52,1.68865132239612e-05
test,4,m1,0.8333333333333334,0.004339599403911933,53,7.040054533735938e-08
test,4,m1,0.8333333333333334,0.055451063559310496,54,4.0850511152759446e-05
test,4,m1,0.9166666666666666,0.00331145624324813,55,2.388971299647241e-07
test,4,m1,0.6666666666666666,1.7997816244354463e-05,56,3.931808088837894e-06
test,4,m1,0.8333333333333334,0.05794259897504484,57,7.009628943730458e-05
test,4,m1,0.16666666666666666,0.00513878829200099,58,0.0011835928973121521
test,4,m1,0.8333333333333334,0.003194961604163752,59,8.082319999790786e-05
test,4,m1,0.6666666666666666,5.333429905855707e-05,60,0.0012099888460380922
test,4,m1,0.8333333333333334,0.011923038130180598,61,1.4350441417324124e-10
test,4,m1,0.8333333333333334,0.0035013839738646177,62,0.0018123158205775388
test,4,m1,0.75,0.09543665349530292,63,2.4043635292719467e-06
test,4,m1,0.75,0.09033755009104379,64,2.672711405321028e-05
train,5,ind,0.6666666666666666,0.014364761078424144,1,4.986460924154208e-10
train,5,ind,0.4166666666666667,0.0018853792207031094,2,3.604937824039486e-10
train,5,ind,0.5,0.0003729895333823794,3,6.875236020380768e-10
train,5,ind,0.25,1.0503948666076407e-07,4,4.588274451735862e-11
train,5,ind,0.9166666666666666,0.0020244644169202424,5,2.0863352055865002e-12
train,5,ind,0.5833333333333334,0.0030370916035359304,6,7.616631433872435e-12
train,5,ind,0.3333333333333333,4.3981947094278055e-05,7,4.657138313843921e-12
train,5,ind,0.4166666666666667,1.2813030210861226e-07,8,4.5560758937646926e-11
train,5,ind,0.25,8.967832861443418e-08,9,7.638922715113734e-10
train,5,ind,0.75,0.00029104194588171184,10,2.855315217328953e-11
train,5,ind,0.5,5.830671247581485e-08,11,6.103747866734358e-11
train,5,ind,0.25,5.486322338911555e-11,12,3.6651349739842277e-11
train,5,ind,0.16666666666666666,1.374803459812357e-07,13,2.504619812268395e-06
train,5,ind,0.9166666666666666,0.0024147294052880167,14,3.371994857684264e-11
train,5,ind,1.0,0.11534620443571889,15,8.585544590573461e-11
train,5,ind,0.5833333333333334,0.0016368059288060842,16,2.5408896641129888e-11
train,5,ind,1.0,0.011990330369676297,17,7.450672082382811e-09
train,5,ind,0.5833333333333334,3.621437353028758e-05,18,1.960521342222486e-09
train,5,ind,0.3333333333333333,1.2881557252546617e-08,19,2.8010387563710755e-09
train,5,ind,1.0,0.12662271163317815,20,3.1864631043467028e-06
train,5,ind,0.16666666666666666,0.0025381335777393257,21,3.766359342701031e-06
train,5,ind,0.8333333333333334,0.0006817333408939393,22,1.9534466189451145e-10
train,5,ind,1.0,0.12913879022025548,23,4.296765266566046e-06
train,5,ind,1.0,0.13359878803370986,24,1.5841749801284635e-08
train,5,ind,1.0,0.13981185280313893,25,5.0330874604604335e-06
train,5,ind,1.0,0.07320928016913385,26,5.4023514385397535e-06
train,5,ind,1.0,0.13860748007791115,27,6.066833109828858e-06
train,5,ind,0.5,7.698772125989194e-05,28,6.757006445388902e-06
train,5,ind,0.16666666666666666,0.002671929818101919,29,7.471253671617649e-06
train,5,ind,0.75,0.0006963860687072454,30,6.26855162896904e-11
train,5,ind,0.3333333333333333,0.0015316223464761397,31,7.631343647372806e-06
train,5,ind,1.0,0.14769765036559754,32,8.34691594572762e-06
train,5,ind,1.0,0.15136660846364142,33,2.1820288284688778e-08
train,5,ind,0.9166666666666666,0.007278275897351773,34,8.727833774010979e-06
train,5,ind,1.0,0.15127056919316925,35,9.456006193423911e-06
train,5,ind,1.0,0.154992445551887,36,1.0201004481499803e-05
train,5,ind,0.16666666666666666,9.963013505591305e-05,37,1.0961655871890707e-05
train,5,ind,0.9166666666666666,0.0018188579300395752,38,2.5673637998571505e-09
train,5,ind,1.0,0.1554970689157617,39,8.536597630890153e-11
train,5,ind,1.0,0.15975181731827817,40,1.2714278394820996e-05
test,5,m1,0.3333333333333333,0.02156792879553925,41,6.488636343257997e-12
test,5,m1,0.4166666666666667,0.0033536794453248087,42,6.05545241150003e-13
test,5,m1,0.5,0.0036221744984702374,43,3.1862134540928416e-12
test,5,m1,0.3333333333333333,0.00022078113224323286,44,2.0858975237081862e-12
test,5,m1,0.3333333333333333,0.0015157289753054666,45,1.1189184618361084e-12
test,5,m1,0.3333333333333333,0.00042657520973497966,46,4.5704853521864565e-12
test,5,m1,0.3333333333333333,0.006839699759138055,47,1.40169827349922e-12
test,5,m1,0.25,4.3352743004983935e-06,48,9.76781428033416e-13
test,5,m1,0.3333333333333333,2.3850152604912612e-06,49,3.2456056187798855e-11
test,5,m1,0.3333333333333333,0.0003504782105675695,50,2.150877858738439e-12
test,5,m1,0.3333333333333333,0.007308778421656793,51,5.444841048666573e-13
test,5,m1,0.9166666666666666,0.0011525012199791172,52,4.419377959660167e-12
test,5,m1,0.08333333333333333,6.816683309967688e-05,53,2.947835792034872e-12
test,5,m1,0.6666666666666666,0.00031046937603048183,54,9.020398320940995e-12
test,5,m1,0.6666666666666666,0.0014111865261872386,55,8.350675686240762e-13
test,5,m1,0.08333333333333333,0.0016923196836157671,56,1.8255748651503036e-11
test,5,m1,0.8333333333333334,0.003548447501862797,57,2.732447979656929e-11
test,5,m1,0.75,0.0028425602272473217,58,4.025024818858547e-12
test,5,m1,0.9166666666666666,0.009863855627718654,59,2.6891474190312568e-12
test,5,m1,0.75,0.050596547361182465,60,6.8267704667091944e-12
test,5,m1,0.3333333333333333,0.009611387395941548,61,3.708322661215861e-11
test,5,m1,0.3333333333333333,0.009413547274024969,62,2.510028545864171e-11
test,5,m1,0.25,0.00010805728160040246,63,3.726107261668336e-12
test,5,m1,0.6666666666666666,0.046185182995422146,64,6.309345322094087e-11
train,6,ind,0.5,0.018208828558022076,1,8.392971753589125e-10
train,6,ind,0.5,0.001525911309490864,2,3.5653600283115883e-10
train,6,ind,0.3333333333333333,0.00017993769891268768,3,4.0076743919993093e-10
train,6,ind,0.3333333333333333,1.6302495343979882e-09,4,8.618387560057319e-10
train,6,ind,0.5,1.3088988600475352e-06,5,1.3249635944984567e-09
train,6,ind,1.0,0.04245226133234326,6,6.839497019841646e-11
train,6,ind,0.5833333333333334,2.717371831886731e-05,7,1.199375477787073e-07
train,6,ind,0.08333333333333333,5.76331773102151e-06,8,7.300380694674583e-06
train,6,ind,0.3333333333333333,5.710432580867441e-10,9,1.6472468057560406e-05
train,6,ind,0.9166666666666666,0.0043457857610207555,10,1.970023205630928e-10
train,6,ind,0.16666666666666666,6.380884586563674e-05,11,0.00027888015080238746
train,6,ind,0.08333333333333333,0.0029219861820594002,12,6.473133910175949e-07
train,6,ind,0.16666666666666666,2.875567211946997e-07,13,1.350677242084752e-07
train,6,ind,0.5,8.592545953391362e-05,14,0.004074510887076953
train,6,ind,1.0,0.1297824868483753,15,1.0492773108672564e-06
train,6,ind,0.3333333333333333,4.791240644606264e-09,16,0.006698947975938068
train,6,ind,1.0,0.1427668902115791,17,0.008599751913017461
train,6,ind,0.75,0.02070961954710905,18,0.009124765417931538
train,6,ind,1.0,0.14479567952486458,19,0.011048962176698283
train,6,ind,1.0,0.15202201627228193,20,6.099383694246279e-11
train,6,ind,0.16666666666666666,2.3524126401343667e-09,21,0.013351067070353825
train,6,ind,0.3333333333333333,4.660137288412287e-05,22,0.013813945167956684
train,6,ind,1.0,0.08194044758993638,23,0.015749830942921796
train,6,ind,1.0,0.1632261405442338,24,0.017724728870340142
train,6,ind,1.0,0.16974543196922362,25,0.01973394046532636
train,6,ind,0.9166666666666666,0.0028477289803160778,26,0.020029483127830087
train,6,ind,1.0,0.1706238163043879,27,8.794688727536373e-11
train,6,ind,1.0,0.173505173071081,28,0.022150955367622262
train,6,ind,1.0,0.17968552627196907,29,0.024131565906366392
train,6,ind,0.9166666666666666,0.003827643241718661,30,0.024300956807212355
train,6,ind,0.25,3.4472977921743996e-08,31,0.02627262906079001
train,6,ind,1.0,0.10209038842071472,32,0.028262618478093304
train,6,ind,1.0,0.1921906147151168,33,0.030268241977628292
train,6,ind,0.08333333333333333,0.0001026694939423659,34,0.03027149439394206
train,6,ind,1.0,0.19190340978320364,35,0.032259994482409585
train,6,ind,0.5,0.0004091064271166738,36,0.03425961837639257
train,6,ind,1.0,0.2036657802631764,37,0.0362682700651303
train,6,ind,1.0,0.1237569761614473,38,4.29569751229412e-07
train,6,ind,1.0,0.20055721827893572,39,0.0362638419412037
train,6,ind,1.0,0.20636872639364803,40,0.038223013127910745
test,6,m1,0.3333333333333333,0.012769800726444293,41,2.1836195571662856e-13
test,6,m1,0.16666666666666666,0.001057222031057205,42,1.5792029405412765e-14
test,6,m1,0.3333333333333333,0.0016188679841050166,43,1.531734247877697e-12
test,6,m1,0.25,0.000184163710730918,44,4.2864618475014394e-14
test,6,m1,0.4166666666666667,0.001777853380486353,45,6.746187230903072e-13
test,6,m1,0.25,0.00041536736692105846,46,4.842945180109026e-13
test,6,m1,0.4166666666666667,0.005695862504463525,47,3.3040917679462142e-12
test,6,m1,0.5833333333333334,5.3806806611668076e-05,48,6.1798801631091e-12
test,6,m1,0.3333333333333333,0.00027881208866688435,49,2.6274462713878828e-12
test,6,m1,0.4166666666666667,0.011523546933356246,50,3.798387352498222e-11
test,6,m1,0.5,0.00752173458570836,51,7.651955044504657e-11
test,6,m1,0.16666666666666666,5.60570664393026e-05,52,4.163157073529792e-10
test,6,m1,0.5,8.615567618682302e-05,53,1.5476400369176322e-10
test,6,m1,0.4166666666666667,4.481251601607304e-06,54,1.6713112369383682e-09
test,6,m1,0.4166666666666667,8.45260186476311e-07,55,8.59307839693971e-11
test,6,m1,0.25,0.0001551524233343421,56,5.454417293219195e-10
test,6,m1,0.16666666666666666,3.6046386301140334e-06,57,2.2282988091417625e-11
